,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.906504361629486,10.47,4.3089469406001095,4.968
1,3.6297363114356993,14.64,3.81673736096648,11.144
2,3.43063679933548,17.92,3.5972949373142797,14.568
3,3.2450477647781373,21.06,3.4206634964174625,18.036
4,3.1099290871620178,23.96,3.289080496029476,20.254
5,2.9745207691192626,26.15,3.1631467537501887,22.196
6,2.965096971988678,26.34,3.0780614580949552,24.162
7,2.863819754123688,28.65,3.004852992494393,25.624
8,2.822753267288208,29.35,2.9512643679938355,26.47
9,2.7802982544898986,29.99,2.8963861593505,27.76
10,2.741130964756012,31.17,2.8472800864587966,28.632
11,2.6912710952758787,31.99,2.810761057812235,29.256
12,2.6836292266845705,31.86,2.7696169245883326,30.056
13,2.6511100363731384,32.78,2.7534953736893053,30.426
14,2.625011146068573,33.0,2.70558535473426,31.476
15,2.633040382862091,33.22,2.6844535538607546,32.058
16,2.607004759311676,33.44,2.6526533240247567,32.334
17,2.568898124694824,35.01,2.63467924796102,32.836
18,2.564157066345215,34.52,2.6216662564241062,33.152
19,2.5456430459022523,35.2,2.594207456959483,33.882
20,2.489741337299347,36.04,2.575516336104449,34.058
21,2.529609651565552,34.96,2.555519905846442,34.264
22,2.472619514465332,37.22,2.5541670230953284,34.484
23,2.508272018432617,35.36,2.529343332476018,35.056
24,2.530801861286163,35.57,2.507400543793388,35.55
25,2.4541310226917266,36.84,2.499655122342317,35.53
26,2.4112906312942504,37.96,2.477088721511919,35.976
27,2.4729648315906525,36.56,2.478032731034262,36.154
28,2.477203859090805,36.22,2.4448297285972656,36.93
29,2.4073485028743744,38.01,2.4602415531187716,36.444
30,2.431640309095383,37.07,2.443821335997423,36.978
31,2.409029184579849,38.39,2.430992818854349,37.0
32,2.389307709932327,38.61,2.413856987453178,37.756
33,2.4224107909202575,37.98,2.40926917891978,37.658
34,2.3730182361602785,39.25,2.4056329126553155,37.49
35,2.4211419010162354,37.5,2.395348975115725,37.758
36,2.418959685564041,38.47,2.3873986932627687,38.13
37,2.4558975327014925,37.92,2.3902071482690093,37.848
38,2.4177526986598967,38.28,2.3697395211900285,38.516
39,2.3850702095031737,39.04,2.3713981958911243,38.494
40,2.265621964931488,41.39,2.2203137252641763,41.606
41,2.2608646821975706,41.52,2.1854314215652777,42.786
42,2.249951187372208,41.57,2.1689538458729034,42.856
43,2.2480226612091063,41.82,2.16098050205299,42.912
44,2.2428463315963745,41.9,2.1612161315615523,43.208
45,2.239521708488464,41.85,2.155352597346391,43.046
46,2.237573949098587,41.9,2.153338792683828,43.206
47,2.241764695644379,42.16,2.140570072566762,43.58
48,2.2328653728961942,41.85,2.1496766448935585,43.298
49,2.2361802685260774,42.07,2.138533395574526,43.538
50,2.2270337283611297,42.37,2.1189435229581943,43.966
51,2.2240938210487364,42.49,2.116362634522226,44.152
52,2.2235178685188295,42.47,2.117251451667922,44.214
53,2.2258835971355437,42.44,2.113728486058657,44.32
54,2.223696438074112,42.49,2.107697542975931,44.304
55,2.2241804897785187,42.39,2.11231033972767,44.084
56,2.2274408304691313,42.42,2.1099147250890122,44.254
57,2.226403523683548,42.42,2.105529158621493,44.432
58,2.2254052853584287,42.4,2.111850854685849,44.072
59,2.2279391252994536,42.46,2.1090573380365396,44.212
