,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.6610104060173034,15.01,4.131900970893138,7.928
1,3.4000447893142702,18.57,3.576687673168719,15.412
2,3.194033622741699,22.47,3.3697403056542283,18.78
3,3.0598773074150087,25.33,3.2202465717140063,21.218
4,3.0110433006286623,25.65,3.0996517726527455,23.642
5,2.841443591117859,29.33,2.9967747661463746,25.528
6,2.8642653918266294,28.43,2.9210292439326606,26.912
7,2.7408547139167787,31.22,2.8560015222300654,28.266
8,2.707539038658142,31.94,2.814742786500155,28.98
9,2.6865799832344055,31.78,2.76229500587639,30.2
10,2.5968688321113587,34.14,2.733148282141332,30.644
11,2.6585579252243043,32.86,2.6991158751270654,31.652
12,2.6549675846099854,33.15,2.654154028733978,32.284
13,2.560826852321625,34.97,2.635298167957979,32.832
14,2.553486931324005,35.22,2.602228671388553,33.52
15,2.481498465538025,36.42,2.575105776262405,33.82
16,2.4868923735618593,35.98,2.550281533804696,34.114
17,2.4577192187309267,37.18,2.5242773114567827,34.774
18,2.473964102268219,36.38,2.509398670147752,35.278
19,2.5535954236984253,34.98,2.491135753329148,35.614
20,2.4419415950775147,37.19,2.4708128810843544,35.87
21,2.444896026849747,37.71,2.45569156533312,36.366
22,2.390840768814087,38.27,2.4449321251086262,36.646
23,2.5529972434043886,35.47,2.423888106175396,37.08
24,2.393776706457138,38.64,2.41497916272839,37.078
25,2.427996425628662,38.12,2.3921815025836914,37.544
26,2.4325210094451903,37.23,2.388175772888886,37.676
27,2.3724744963645934,38.38,2.377655155823359,37.736
28,2.3576794970035553,39.45,2.3637092833018976,38.272
29,2.4773485970497133,37.33,2.359874950040637,38.44
30,2.373113430738449,39.21,2.3525242689625383,38.422
31,2.4174441409111025,37.78,2.352970779399433,38.358
32,2.4078203094005586,38.31,2.3344095625231027,38.79
33,2.375864522457123,38.23,2.329992176626649,39.034
34,2.336530057191849,39.99,2.3220764029666285,39.04
35,2.477299840450287,36.92,2.308583607149246,39.558
36,2.297103190422058,40.4,2.304935825450341,39.708
37,2.369941121339798,38.63,2.3059745036122745,39.356
38,2.3389126360416412,39.29,2.2989189420514706,39.696
39,2.3030787932872774,39.99,2.289851492323229,39.868
40,2.196741781234741,42.7,2.17687071406323,42.344
41,2.191642030477524,43.02,2.1506367007179943,43.052
42,2.1836092483997347,43.3,2.1349912439770713,43.248
43,2.1816483688354493,43.38,2.125808769479737,43.506
44,2.1826858532428743,43.28,2.129469020287399,43.45
45,2.1725701093673706,43.51,2.1245315962130458,43.648
46,2.1640437376499175,43.68,2.129751593255631,43.886
47,2.1700515615940095,43.55,2.1170930767913,43.72
48,2.1731316876411437,43.34,2.114636367849072,44.02
49,2.1755685031414034,43.27,2.1034069902756634,44.044
50,2.163732407093048,43.47,2.098034256864387,44.112
51,2.1614943420886994,43.63,2.0985544923016484,44.348
52,2.171318414211273,43.38,2.094126755014405,44.426
53,2.160009016990662,43.72,2.090836508194809,44.534
54,2.1671037495136263,43.6,2.0871657944091444,44.324
55,2.1633524906635286,43.92,2.0915078318027582,44.552
56,2.1602046036720277,43.82,2.084568379785094,44.402
57,2.1577625632286073,43.75,2.0899537795644894,44.352
58,2.165609313249588,43.76,2.091422434658041,44.37
59,2.1569729006290435,43.62,2.0888586882740032,44.318
