,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.786302571296692,12.36,4.240230939577303,5.35
1,3.4664050793647765,17.28,3.7138432517380973,12.75
2,3.268806552886963,20.26,3.4856665738098456,16.858
3,3.134634211063385,23.46,3.312830138389412,19.844
4,2.9691959857940673,26.47,3.175588904744219,22.4
5,2.8576157784461973,28.2,3.06632246202825,24.39
6,2.8356475925445555,28.33,2.979100230404788,26.014
7,2.8009211659431457,29.91,2.9160861828747917,27.358
8,2.770388140678406,29.99,2.8608406931542985,28.29
9,2.698864598274231,31.24,2.8204654622870637,29.108
10,2.6618006014823914,33.13,2.792661633332977,29.62
11,2.639022243022919,33.72,2.7553636692369077,30.5
12,2.619259419441223,33.12,2.7252673547895974,30.914
13,2.566137280464172,34.72,2.698286676650767,31.464
14,2.5907959222793577,33.8,2.6785929690846397,31.92
15,2.579861054420471,34.7,2.653485476208465,32.628
16,2.5233468270301818,35.87,2.6204191662771317,33.268
17,2.5494973611831666,35.1,2.613304854049097,33.29
18,2.6159882831573484,33.91,2.5961445762068416,33.616
19,2.4935763359069822,36.93,2.5886030587393916,33.678
20,2.492266049385071,35.95,2.5703436121001575,34.21
21,2.531903076171875,35.09,2.559297407984429,34.5
22,2.5296789097785948,34.85,2.5575902394931336,34.38
23,2.463533139228821,36.99,2.5273902739405325,35.15
24,2.4854552006721495,36.42,2.5169197342279928,35.096
25,2.472980217933655,36.63,2.508355612035298,35.452
26,2.41073929309845,37.85,2.4986931299004715,35.562
27,2.4418773365020754,36.93,2.4989486771166476,35.582
28,2.462147479057312,37.0,2.479819700845977,36.132
29,2.4916657757759095,36.54,2.478104790763172,35.97
30,2.4272908091545107,37.59,2.462905172191922,36.24
31,2.473870873451233,36.98,2.454935765937161,36.824
32,2.4154339361190797,37.64,2.4515802189517206,36.606
33,2.4060986745357513,37.8,2.437793790836773,36.842
34,2.50826993227005,35.69,2.4414756163916627,36.866
35,2.4847303557395937,36.65,2.4292359897852553,36.968
36,2.355512923002243,38.71,2.436239660243549,37.086
37,2.358518376350403,39.22,2.420714074083606,37.388
38,2.432664518356323,37.62,2.420045178869496,37.194
39,2.3696008276939393,38.68,2.4036144695013686,37.438
40,2.4229805600643157,38.03,2.416311316477978,37.302
41,2.370711385011673,38.81,2.3948345477013944,37.906
42,2.36097949385643,38.81,2.3984688599701123,37.784
43,2.4088009119033815,37.78,2.400350896903621,37.67
44,2.3680658876895904,39.02,2.393159310531128,37.926
45,2.365696526765823,38.76,2.3869568768059812,38.118
46,2.3732065951824186,38.61,2.372353307426433,38.272
47,2.3301112508773802,39.74,2.3818599007013814,38.216
48,2.3314585173130036,39.35,2.374613812817332,38.236
49,2.343316795825958,39.38,2.365404353422277,38.542
50,2.3571953749656678,39.29,2.3835661914342503,38.028
51,2.3804374742507934,38.79,2.371261739364975,38.276
52,2.3741768765449525,38.54,2.3698112595721583,38.324
53,2.3609745180606843,38.63,2.3635571871877024,38.466
54,2.327814543247223,39.25,2.3797991702623684,38.316
55,2.3369904732704163,39.3,2.364509568494909,38.468
56,2.3605327439308166,39.65,2.355688377719401,38.71
57,2.4622077679634096,36.97,2.3586924539502623,38.56
58,2.353332135677338,39.36,2.353698626808498,38.83
59,2.3207630455493926,39.81,2.3558652550363175,38.84
