,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.983252851963043,9.47,4.385695498922597,3.982
1,3.652214562892914,14.11,3.876733918324151,10.526
2,3.429948329925537,18.44,3.627869294427545,14.452
3,3.261195509433746,21.36,3.4529933618462603,17.492
4,3.1522315430641172,23.38,3.322272928169621,20.04
5,3.066376304626465,24.63,3.2082831609584486,21.852
6,2.9728961181640625,26.67,3.118387072897323,23.46
7,2.9162438130378723,28.03,3.061772205640593,24.554
8,2.8530159640312194,28.1,2.9951333042300874,25.72
9,2.8235906839370726,29.38,2.9467220989334613,26.72
10,2.7848459315299987,30.32,2.898196336863291,27.782
11,2.737500796318054,31.65,2.8559533476524646,28.384
12,2.6868563628196718,31.97,2.8157630436255805,29.314
13,2.6661774706840515,32.52,2.7865592372386963,29.69
14,2.673954782485962,32.48,2.755487930439317,30.358
15,2.679748179912567,32.26,2.7296119297251984,31.174
16,2.6087880301475526,33.2,2.7036386743530896,31.404
17,2.6234717202186584,33.51,2.6780058026618665,32.256
18,2.6013511705398558,33.77,2.6600919233258726,32.204
19,2.586483314037323,33.99,2.6409088437209656,32.668
20,2.5849303579330445,34.27,2.6246396781843337,33.344
21,2.537285039424896,35.46,2.605181328780816,33.542
22,2.573222737312317,34.56,2.5862040483128386,33.754
23,2.5115483474731444,35.6,2.5752210824385933,34.286
24,2.486501944065094,35.98,2.5546836670097486,34.63
25,2.4871163845062254,36.74,2.54201136464658,34.694
26,2.538055202960968,35.12,2.5266885678176685,34.944
27,2.473833134174347,36.27,2.5216106057471936,35.444
28,2.4687998938560485,36.73,2.519446702869347,35.436
29,2.4762970304489134,36.54,2.504792772595535,35.59
30,2.446521968841553,37.69,2.4914677966281276,36.058
31,2.415144782066345,37.84,2.4802256423189206,35.802
32,2.4358942675590516,36.9,2.471365392970307,36.018
33,2.434694881439209,37.57,2.4655199770427423,36.558
34,2.4544945192337035,36.76,2.4438383658523755,36.812
35,2.445500682592392,36.62,2.450510098806123,36.466
36,2.4992632150650023,35.94,2.4317461615023404,36.976
37,2.409765567779541,38.33,2.43724659702662,37.008
38,2.394812054634094,38.31,2.4214147984829095,37.33
39,2.3910325074195864,38.6,2.4182598709755236,37.494
40,2.2970530819892883,40.83,2.275490387931199,40.522
41,2.2923783481121065,40.93,2.241959021219512,41.276
42,2.2818901598453523,41.16,2.228715846910501,41.466
43,2.272044780254364,41.73,2.222257769321237,41.594
44,2.2747821581363676,41.59,2.213918326455919,41.53
45,2.2649526691436765,41.65,2.211511509497757,42.104
46,2.267473998069763,41.59,2.2048071564920724,42.232
47,2.256442832946777,41.87,2.2062514428897284,42.016
48,2.269410380125046,41.98,2.2028256874255208,42.224
49,2.263046658039093,41.87,2.19999112771905,42.008
50,2.250303111076355,42.23,2.180322184587074,42.774
51,2.2521786201000213,42.33,2.172853519239694,42.962
52,2.252464371919632,42.24,2.1731511830064036,42.686
53,2.250445305109024,42.11,2.167630519403521,43.06
54,2.251044065952301,42.27,2.1720546855950906,42.894
55,2.2509715592861177,42.32,2.1736758910786467,42.996
56,2.250963237285614,42.29,2.1691930675140734,42.998
57,2.2500220060348513,42.32,2.175108862654937,42.664
58,2.251890935897827,42.29,2.169273392623648,42.804
59,2.248025296926498,42.21,2.1745750132729027,42.732
