,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.9323465275764464,9.89,4.32896942555752,4.862
1,3.621114127635956,14.4,3.832104713410673,11.286
2,3.4077285909652715,18.69,3.605019518786379,14.888
3,3.267391285896301,21.33,3.4470483604294566,17.538
4,3.1227630853652952,23.21,3.3193131200492836,19.916
5,3.0478703117370607,25.36,3.220876254693932,21.738000000000003
6,2.996407392024994,26.56,3.1300155085980736,23.601999999999997
7,2.8996396732330316,27.8,3.077703310705512,24.614
8,2.869453608989716,28.69,3.0270256575416115,25.65
9,2.8279781818389886,29.36,2.9907473304387557,26.388
10,2.826722764968872,28.91,2.9638935964735573,26.986
11,2.7752231645584104,30.95,2.919034046895059,27.458000000000002
12,2.7715181159973143,30.7,2.8900780586330486,28.125999999999998
13,2.769584743976593,31.13,2.868129170459249,28.608
14,2.7131803894042967,32.36,2.8449997688498336,29.234
15,2.7043010663986204,31.62,2.827425799406398,29.138
16,2.6786331343650818,32.44,2.8034901179925864,29.628
17,2.6746174454689027,31.88,2.790430248850752,30.184
18,2.6648246598243714,32.62,2.7805554342391847,30.208000000000002
19,2.641525423526764,33.2,2.7553806426884884,30.688000000000002
20,2.6505537819862366,32.88,2.7513722007536825,30.941999999999997
21,2.6123759651184084,33.1,2.729569311337093,31.35
22,2.5792773294448854,33.96,2.713625582282805,31.531999999999996
23,2.555274336338043,34.52,2.698562773902093,31.791999999999998
24,2.569729678630829,34.45,2.6929244129249197,31.954
25,2.561860377788544,34.85,2.6811170626784224,32.188
26,2.623691072463989,33.74,2.669778412870129,32.366
27,2.5849981689453125,34.49,2.6644439819218864,32.226
28,2.5486828780174253,34.83,2.6466075788678416,32.934
29,2.5690926861762997,34.12,2.6482194720021903,32.79
30,2.533403686285019,35.06,2.6480036336747586,32.818000000000005
31,2.5447255015373234,35.01,2.6242078600637138,33.418
32,2.4976330709457404,36.03,2.61388260629171,33.474000000000004
33,2.5324301671981813,34.94,2.6145838447239087,33.571999999999996
34,2.560261416435241,35.1,2.6059599477616717,33.486
35,2.473756538629532,36.56,2.6079993321157784,33.524
36,2.5127433633804315,35.53,2.5985133019859528,33.846
37,2.5084087061882014,35.76,2.600220254010252,33.698
38,2.5302823376655583,35.49,2.5893029611738747,33.936
39,2.540406007766724,35.15,2.5680447411354237,34.37
40,2.3793720221519465,39.03,2.4321671949932946,37.314
41,2.358702198266983,39.47,2.405217346632877,37.722
42,2.3570202338695525,39.12,2.396288122667376,38.08
43,2.351145958900452,39.55,2.3817010441094717,38.454
44,2.3415266704559325,39.7,2.38165127285911,38.361999999999995
45,2.342701230049133,39.45,2.376661852192696,38.418
46,2.3359919953346253,39.81,2.3698805817557718,38.705999999999996
47,2.3319809031486507,39.66,2.3610088934983744,39.116
48,2.338849567174912,39.65,2.3628448406448754,38.73
49,2.329704402685165,39.82,2.3586494584217705,38.756
50,2.3170006358623505,39.96,2.330395882086985,39.246
51,2.3169452667236334,40.03,2.324883596671512,39.39
52,2.3151545202732087,39.95,2.32639108868816,39.39
53,2.314849634170532,40.16,2.3311899254084243,39.606
54,2.315046215057373,40.24,2.3266494475362247,39.711999999999996
55,2.313636692762375,40.1,2.3278205797190554,39.598
56,2.312927738428116,40.26,2.3265918764616833,39.442
57,2.31395388007164,40.03,2.3197994140712805,39.79
58,2.3118833851814267,40.21,2.32675038091362,39.71
59,2.311953626871109,40.21,2.3199414780072853,39.718
