,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,4.026949698925018,8.09,4.386894623641773,3.93
1,3.725469448566437,13.23,3.9210264969359883,9.856
2,3.5019042110443115,16.2,3.6714426477242004,13.718
3,3.365366961956024,19.41,3.4784627119293603,16.862
4,3.135405969619751,23.64,3.316607608819557,19.812
5,3.0936275935173034,24.29,3.1939512915013695,22.008
6,2.939274230003357,27.11,3.1082473813420366,23.498
7,2.951799576282501,26.63,3.031063129834812,24.92
8,2.8795615291595458,28.22,2.966820517464367,26.072
9,2.797416677474976,29.52,2.9132250763876053,27.288
10,2.7946880054473877,30.17,2.8796688906676935,28.01
11,2.777274465560913,30.82,2.8308341808026403,29.022
12,2.7000387644767763,32.0,2.7966741905797776,29.576
13,2.716655797958374,32.12,2.751274543040244,30.286
14,2.742968485355377,31.41,2.7258431393167246,31.008
15,2.6142710566520693,34.09,2.693224262398527,31.774
16,2.5607394862174986,34.68,2.65984580339983,32.336
17,2.6304395270347594,33.21,2.637467791662192,32.844
18,2.543696722984314,35.11,2.6152722323337176,33.324
19,2.585092089176178,34.16,2.5897250309624633,33.898
20,2.534557991027832,35.32,2.55799464374552,34.384
21,2.5210798954963685,35.34,2.555519885114392,34.486
22,2.574518961906433,34.6,2.533092972567624,35.084
23,2.4899648022651673,36.4,2.5179431340883456,35.176
24,2.4949428248405456,36.4,2.4995676013819703,35.616
25,2.4784106969833375,36.62,2.488362822996076,36.01
26,2.4677903616428374,36.89,2.476422567806585,35.932
27,2.4050804233551024,37.96,2.4669432152262734,36.384
28,2.463332805633545,37.3,2.440162845889626,37.05
29,2.497778356075287,36.01,2.4268769102023384,37.096
30,2.425003125667572,37.71,2.4241406021215726,37.14
31,2.404943332672119,38.68,2.4056049341435934,37.396
32,2.376802579164505,38.87,2.3975199909161424,37.72
33,2.3655555236339567,39.49,2.3893874115346336,38.094
34,2.4382490956783296,37.72,2.379734029855265,38.176
35,2.363205326795578,39.54,2.376317093439419,38.098
36,2.375445783138275,38.85,2.3643283529964556,38.314
37,2.386423358917236,38.51,2.3605480120919853,38.588
38,2.3656632077693938,39.63,2.3645095181891986,38.646
39,2.30709087729454,40.26,2.3471692486492266,38.682
40,2.2425895643234255,42.3,2.1863959808178874,42.332
41,2.250855782032013,42.65,2.1605886797161054,43.11
42,2.244412593841553,42.53,2.150897910222983,43.312
43,2.2288922488689424,42.68,2.1392292912353943,43.22
44,2.2282126569747924,42.41,2.130145569896454,43.742
45,2.226533051729202,42.67,2.1260190345442203,43.666
46,2.224414757490158,42.55,2.122390633958685,43.964
47,2.223262778520584,43.13,2.1218368650397377,43.838
48,2.2087193942070007,43.11,2.1178069532374897,44.048
49,2.2169242024421694,43.08,2.110714623385378,43.97
50,2.209468048810959,43.27,2.0890475017640293,44.638
51,2.2045538771152495,43.5,2.0826203518206508,44.882
52,2.203855023384094,43.21,2.092966676063245,44.732
53,2.20320667386055,43.25,2.0868888495828184,44.72
54,2.2011685156822205,43.18,2.081543568150162,44.776
55,2.202264176607132,43.4,2.0755760541657353,44.56
56,2.2006214022636414,43.25,2.085029215763902,44.66
57,2.202544392347336,43.25,2.084168832015503,44.668
58,2.201338963508606,43.32,2.0791056119572477,44.802
59,2.2019204044342042,43.23,2.0832135957830094,44.624
