,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.979564962387085,9.06,4.343192586508553,4.42
1,3.744053523540497,13.14,3.904762312579338,10.018
2,3.570694191455841,15.56,3.706945424799419,12.948
3,3.4421048521995545,18.5,3.5706561898331506,15.358
4,3.30924830198288,20.17,3.4616931777476045,17.128
5,3.250364875793457,21.0,3.385853560684282,18.372
6,3.173613166809082,22.46,3.3054516352046175,19.81
7,3.1630035042762756,22.74,3.248554624864817,20.694
8,3.1300042486190796,23.5,3.1841186495388256,22.244
9,3.040070357322693,25.23,3.142102315297822,22.782
10,3.001822729110718,25.24,3.092879752063995,23.434
11,2.9981512379646302,25.4,3.067480447042324,24.116
12,2.9704832649230957,26.3,3.042450737770256,24.676
13,2.901278157234192,27.33,2.998838844201754,25.316
14,2.8652653813362123,28.61,2.9820564067577155,25.696
15,2.86319344997406,28.27,2.9577277804274695,26.002
16,2.830218892097473,29.05,2.9277394415472475,26.562
17,2.8133762526512145,28.91,2.916764511171814,26.878
18,2.8289777708053587,28.91,2.8928275468099454,27.454
19,2.772014491558075,30.19,2.8747404048509915,27.708
20,2.778221650123596,29.42,2.864655734937819,28.04
21,2.743341188430786,30.8,2.8533203614032483,28.248
22,2.7653036665916444,30.21,2.8334956583769424,28.412
23,2.7216966485977174,31.19,2.8166561590131285,28.892
24,2.841015853881836,29.0,2.8064610555653684,29.26
25,2.7460123467445374,30.57,2.7884522411219606,29.388
26,2.6928722190856935,31.94,2.786578153405348,29.644
27,2.6721515822410584,32.18,2.775527607144602,29.874
28,2.723924415111542,31.02,2.7695110569829526,30.088
29,2.705486745834351,32.0,2.762632995005459,30.07
30,2.759775800704956,30.72,2.7515719644248944,30.13
31,2.6521304941177366,32.14,2.72948101902252,30.212
32,2.701645200252533,31.63,2.7207452653314146,30.704
33,2.682175238132477,31.95,2.720807137696639,30.754
34,2.8667768096923827,28.57,2.7269872869067178,30.842
35,2.6878074693679808,32.32,2.715895426547741,30.818
36,2.6629648661613463,32.37,2.6998783517676546,31.176
37,2.6332607436180115,33.42,2.7054931721114137,31.266
38,2.6473950290679933,32.84,2.695970070636486,31.414
39,2.659157907962799,32.98,2.6879941472007185,31.542
40,2.45669629573822,37.09,2.4664292951374103,36.232
41,2.4269397592544557,37.86,2.4215718623622298,37.382
42,2.4167418479919434,37.84,2.408755753046411,37.48
43,2.407856888771057,38.34,2.3989040979643916,37.568
44,2.4006892108917235,38.27,2.3851087398236364,37.99
45,2.397863247394562,38.3,2.382246601612062,37.978
46,2.3932838916778563,38.53,2.3666646520195105,38.522
47,2.389590607881546,38.7,2.3757289175487237,38.048
48,2.382537887096405,39.0,2.3669198272783127,38.556
49,2.382250573635101,39.04,2.3633007747133066,38.42
50,2.3565900254249574,39.37,2.326935808981776,39.082
51,2.3551849603652952,39.32,2.3237018710207145,39.216
52,2.3523923850059507,39.43,2.3209832918918347,39.57
53,2.3531857788562776,39.4,2.3221795394292575,39.386
54,2.3531705808639525,39.36,2.3212312310552963,39.152
55,2.3513504922389985,39.39,2.3097165548588006,39.524
56,2.3534991264343263,39.31,2.311982946017819,39.486
57,2.3502011466026307,39.46,2.3203777312622655,39.118
58,2.3520762968063353,39.39,2.3152948834402176,39.304
59,2.3513698506355287,39.49,2.318472277477879,39.3
