,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.775634961128235,13.13,4.156635383815717,7.684
1,3.5142495465278625,17.3,3.6932829371498674,13.74
2,3.307946639060974,20.94,3.488823863246557,16.96
3,3.173177945613861,22.83,3.330823348306329,19.526
4,3.164540400505066,23.08,3.206330610967963,21.754
5,3.0314951491355897,25.23,3.1087848908456084,23.51
6,2.9042290592193605,27.94,3.0262572710471387,24.952
7,2.811422667503357,29.47,2.9577853722340617,26.322
8,2.7789641213417053,30.39,2.9065919373651297,27.26
9,2.741552393436432,30.85,2.8530802068198122,28.272
10,2.7535678124427796,30.37,2.822402000427246,28.972
11,2.682321448326111,31.59,2.7860722194242356,29.784
12,2.7388995623588563,31.46,2.7518151660099663,30.53
13,2.673885021209717,32.34,2.7243256965256712,31.288
14,2.615686421394348,32.75,2.703604350614426,31.764
15,2.635616948604584,32.81,2.6778639740956103,31.858
16,2.596142177581787,33.38,2.6623222303512457,32.28
17,2.5737627601623534,34.53,2.634093063871574,32.898
18,2.6122010064125063,33.66,2.6233294443096344,32.922
19,2.5263940048217775,35.06,2.604339464851048,33.426
20,2.518717739582062,35.6,2.588677219722582,33.774
21,2.4844172286987303,36.47,2.5710755577477653,34.314
22,2.523974506855011,35.01,2.572343231771913,34.042
23,2.5213385152816774,35.59,2.5381304949445798,34.768
24,2.459661431312561,36.25,2.544426036917645,34.57
25,2.4553932332992554,36.78,2.5141419437535277,35.096
26,2.4386513328552244,37.08,2.5091108470926504,35.41
27,2.440104718208313,36.77,2.506622187011992,35.362
28,2.444328465461731,36.75,2.4962596856724577,35.65
29,2.4171595776081087,37.61,2.48327630804018,36.154
30,2.4316482543945312,37.33,2.4785273117787394,36.024
31,2.4030646777153013,38.06,2.475643939679236,36.012
32,2.4257897686958314,37.71,2.460333132073093,36.238
33,2.4278848433494566,36.82,2.4561959075196014,36.388
34,2.403233052492142,38.06,2.4460509567309523,36.67
35,2.4056588625907898,38.29,2.439312751945632,36.926
36,2.4534562373161317,37.05,2.43191268376987,37.182
37,2.4386774110794067,36.78,2.428911011847084,37.224
38,2.436640963554382,37.18,2.4202221610661967,37.354
39,2.4160114312171936,37.82,2.412651477262492,37.694
40,2.2651395845413207,40.76,2.3140923324448375,39.962
41,2.255540565252304,41.33,2.2937846577076044,40.182
42,2.2544083261489867,41.43,2.284999371184717,40.294
43,2.2503261137008668,41.26,2.276770738994374,40.712
44,2.2466423320770263,41.3,2.276119915115864,40.694
45,2.2448587906360626,41.54,2.2754971200547867,40.402
46,2.2463902366161346,41.54,2.268771798104581,40.896
47,2.2437596321105957,41.7,2.265571374112688,40.786
48,2.243388934135437,41.56,2.2672888278351415,40.662
49,2.241020963191986,41.59,2.262704630641986,40.876
50,2.231200495958328,41.71,2.25141115597142,41.146
51,2.233254235982895,41.88,2.2476754377565116,41.226
52,2.2330582320690153,41.8,2.2463795138746883,41.368
53,2.2306243789196016,42.11,2.2452840954446427,41.332
54,2.232323216199875,42.0,2.239465601913764,41.22
55,2.2302536869049074,41.89,2.239722597629518,41.386
56,2.228865922689438,41.92,2.2441074646952206,41.422
57,2.2295244574546813,41.97,2.239602634973843,41.6
58,2.230577239990234,41.9,2.2453705096793604,41.27
59,2.227619397640228,41.95,2.244388666604181,41.744
