,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,4.03704149723053,8.85,4.434314577780721,3.484
1,3.750979344844818,13.45,3.9101761863054825,10.23
2,3.4838043785095216,17.49,3.6743850458003675,13.682
3,3.323878173828125,19.65,3.4877725525585284,16.704
4,3.2280951619148253,21.5,3.3631396482667655,18.822
5,3.143043723106384,23.7,3.2679175909827736,20.626
6,3.0598941373825075,24.72,3.203148655879223,21.994
7,3.050624814033508,25.4,3.134430576773251,23.166
8,2.9472208261489867,26.91,3.090815867914263,23.8
9,2.9066543579101562,28.08,3.044601725800263,24.894
10,2.883262298107147,28.41,3.0139120929991194,25.618
11,2.823985421657562,29.41,2.982613183653263,26.136
12,2.8721156668663026,28.93,2.9446524744448452,27.03
13,2.7671084642410277,30.73,2.9166709388918277,27.37
14,2.801703565120697,29.52,2.877902190703565,28.078
15,2.7333178901672364,30.96,2.862026728632505,28.514
16,2.707750597000122,31.42,2.82591185789279,29.184
17,2.7185259222984315,31.73,2.8183075229225256,29.188
18,2.717112762928009,31.03,2.8012754911047115,29.478
19,2.6758138656616213,32.27,2.785576820983301,29.92
20,2.6523640036582945,32.26,2.759531706495358,30.294
21,2.6070150399208067,33.81,2.7447145320570376,30.662
22,2.5776339077949526,34.44,2.7362911756081347,30.654
23,2.594778366088867,34.49,2.7180196049878056,31.15
24,2.6488150000572204,33.44,2.7025999925325594,31.45
25,2.620326268672943,33.6,2.695156416929591,31.42
26,2.6193145012855528,33.45,2.6799490817672456,32.028
27,2.6775114798545836,33.04,2.6595229322038345,32.35
28,2.5747707223892213,34.12,2.6531435870148643,32.636
29,2.5939782786369325,34.34,2.6336095150169507,32.782
30,2.539851863384247,35.1,2.637481496157244,33.016
31,2.564327552318573,34.41,2.624853817703169,33.426
32,2.5605953478813173,35.03,2.6136399388618177,33.346
33,2.5107475304603577,35.4,2.6015989164562177,33.672
34,2.5161657428741453,35.97,2.6006106476649604,33.748
35,2.5857325863838194,34.0,2.594341125024859,33.916
36,2.5294183015823366,35.45,2.571070775351561,34.252
37,2.512950155735016,35.63,2.5806216016754773,34.268
38,2.4853119468688964,35.61,2.5882447820795162,33.968
39,2.8632525038719177,34.67,2.565787319637016,34.29
40,2.365633103847504,38.61,2.4132495804515948,37.612
41,2.361427614688873,38.44,2.374588434348631,38.154
42,2.3494440937042236,39.26,2.358066314626533,38.898
43,2.344855496883392,39.14,2.3518125516984165,38.864
44,2.3338633263111115,39.7,2.347818225241073,38.876
45,2.3336940383911133,39.55,2.3469881453477512,39.148
46,2.323214753866196,39.85,2.3329578577100163,39.22
47,2.3246477031707764,39.64,2.3260309799857763,39.292
48,2.3212747097015383,39.97,2.3273188939789677,39.362
49,2.3281283724308013,39.7,2.3227475485228517,39.502
50,2.306421774625778,40.15,2.3058250886400034,39.784
51,2.3090671813488006,40.19,2.3004121533440203,39.91
52,2.306092485189438,40.18,2.295273477159193,40.092
53,2.3067984426021577,40.06,2.2931499426322217,40.264
54,2.3060888719558714,40.2,2.296691360071187,40.174
55,2.3058217370510103,40.23,2.2973270510773522,40.024
56,2.304141846895218,40.31,2.2901439852726733,40.172
57,2.3056923508644105,40.32,2.295916431700177,40.05
58,2.3056676280498505,40.0,2.2886359837963757,40.192
59,2.3064207923412323,40.27,2.2938440190556713,40.174
