,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.920843141078949,9.87,4.307587149807864,4.82
1,3.6725285601615907,13.85,3.820442117388596,10.952
2,3.4213515281677247,17.74,3.6054919052611836,14.606
3,3.234761378765106,20.91,3.4223642611442626,17.608
4,3.092423691749573,23.14,3.2900089162694828,19.986
5,2.9983803462982177,25.64,3.1622596518767763,22.302
6,2.89087149143219,27.42,3.0572879411985197,24.302
7,2.8126248288154603,29.43,2.9897767271837004,25.758
8,2.787648422718048,29.99,2.9264799207067855,26.792
9,2.7469242310523985,30.35,2.8677044347728913,28.322
10,2.7125136947631834,31.47,2.8137844980830122,29.258
11,2.6607260584831236,32.53,2.7798815279665505,29.878
12,2.634554624557495,33.11,2.733851566948854,30.944
13,2.604164912700653,34.13,2.698112034736692,31.528
14,2.557633435726166,35.06,2.6839253579259226,31.796
15,2.5147935485839845,36.1,2.646173436318517,32.656
16,2.5333145093917846,35.34,2.6234317819785584,32.748
17,2.5051890921592714,35.91,2.600045126112526,33.58
18,2.487744891643524,36.53,2.582274264996619,34.032
19,2.4586162161827088,37.4,2.5622481970530946,34.326
20,2.4747703409194948,36.6,2.549742318175333,34.416
21,2.446050933599472,37.73,2.5259076109932512,35.266
22,2.533494380712509,35.71,2.5201049948592322,35.316
23,2.4603971433639527,37.2,2.504274221942248,35.36
24,2.482001767158508,36.24,2.486364784752926,36.018
25,2.438039664030075,37.77,2.479333719024268,35.844
26,2.427702807188034,37.5,2.456805967004098,36.442
27,2.3980593395233156,38.09,2.4467526290117934,36.628
28,2.4168378269672393,38.35,2.4213213140092544,37.138
29,2.38505002617836,39.18,2.434100885830267,36.978
30,2.387492182254791,38.64,2.4278284991183856,36.84
31,2.3862808465957643,39.05,2.40445412607754,37.406
32,2.3851370000839234,38.68,2.394433936804457,37.682
33,2.3924044239521027,38.49,2.390755279594675,37.986
34,2.36555425286293,39.17,2.377194189964353,38.396
35,2.3711933875083924,39.3,2.3713157457463883,38.368
36,2.41199573636055,38.24,2.3619849931858385,38.6
37,2.419488710165024,37.92,2.3482689814799276,38.828
38,2.399072425365448,38.63,2.342988570632837,38.994
39,2.3530942749977113,39.61,2.334796883261112,38.848
40,2.2547199511528015,42.36,2.1875854623896998,42.604
41,2.2454394686222074,42.48,2.1610438942604357,43.016
42,2.228502448797226,42.53,2.138887020328161,43.556
43,2.2268346333503723,42.51,2.1365262855349294,43.488
44,2.2195638573169707,42.64,2.1269137630682162,43.716
45,2.2246947169303892,42.5,2.127080456984927,43.552
46,2.214628754854202,42.81,2.127311485197843,43.804
47,2.2248673141002655,42.49,2.1140843297514462,44.174
48,2.2225035858154296,42.65,2.1221068643243113,43.778
49,2.2240939688682557,42.73,2.1142473190336886,44.148
50,2.2133745908737184,42.74,2.0874568123341826,44.606
51,2.2154097604751586,42.84,2.093354282781596,44.41
52,2.21241800904274,42.87,2.094458525443016,44.808
53,2.2138769018650053,42.85,2.092260571391991,44.786
54,2.213020545244217,43.02,2.079791089457929,44.834
55,2.2128824758529664,42.93,2.090362314068143,44.67
56,2.2087220668792726,43.01,2.0887083034686116,44.738
57,2.2098756623268128,42.93,2.085574139109658,44.74
58,2.209663369655609,43.04,2.0894088284743715,44.622
59,2.210362193584442,43.13,2.081916227365089,44.874
