,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.4646878981590272,17.78,3.9650575864650404,10.224
1,3.1516336941719056,23.59,3.378462204847799,18.866
2,3.083084502220154,24.36,3.146420919681754,22.978
3,2.8618239688873293,28.82,3.009022206601584,25.742
4,2.791915354728699,30.16,2.914810170298037,27.394
5,2.6887957644462586,32.41,2.8303691572545433,29.204
6,2.633736481666565,33.32,2.771220746857431,30.264
7,2.6432331204414368,33.27,2.730165104731879,31.354
8,2.5893877506256104,34.24,2.6817595141623025,32.246
9,2.652595522403717,33.05,2.65666301354118,32.678
10,2.6321728825569153,33.01,2.6264289754735843,33.446
11,2.48924170255661,36.67,2.5964730584712896,33.854
12,2.50576416015625,36.08,2.5762776493111534,33.802
13,2.4680170822143555,36.69,2.5521364718142068,34.588
14,2.4749107789993285,36.57,2.5310960834288534,35.004
15,2.459060881137848,37.46,2.513412487171495,35.51
16,2.4013697934150695,38.39,2.498088931183681,35.876
17,2.4340130639076234,37.28,2.487695796410446,36.016
18,2.4478060245513915,37.3,2.471482916561234,36.434
19,2.470805982351303,36.85,2.458514332466418,36.962
20,2.3797181677818298,38.96,2.4427617904170393,36.74
21,2.4039651107788087,38.28,2.440134544201824,36.83
22,2.3625428748130797,39.06,2.433264262840876,36.892
23,2.3684628939628602,38.7,2.4202797815317996,37.308
24,2.4001450264453887,37.86,2.4017942982256564,37.516
25,2.348847689628601,39.15,2.3987567308918596,37.63
26,2.4217423117160797,37.77,2.3916572615923477,37.97
27,2.3619798815250395,39.16,2.3805289536790775,38.042
28,2.3456099832057955,39.21,2.368690448648789,38.33
29,2.3291141772270203,39.86,2.3658265649815045,38.07
30,2.3440542924404144,39.21,2.362066963139702,38.606
31,2.382102371454239,39.07,2.358827892471762,38.866
32,2.445188663005829,38.04,2.343241224508456,38.872
33,2.3848372983932493,38.28,2.3456406632957556,38.798
34,2.3309601032733918,40.15,2.3348447297845047,39.098
35,2.3308119344711304,39.64,2.3340510090293787,38.786
36,2.3141334688663484,40.05,2.3279393325986155,39.188
37,2.3258224964141845,39.42,2.3191842279775674,39.266
38,2.3022806811332703,40.53,2.3178340492346097,39.162
39,2.2945447993278503,40.14,2.310190237086752,39.612
40,2.32676575422287,39.33,2.3083378610098757,39.5
41,2.301966483592987,39.9,2.298876918795164,39.766
42,2.2687574660778047,40.93,2.2989207920820816,39.446
43,2.3788682985305787,38.14,2.2858615314869013,40.112
44,2.2874784791469573,40.51,2.2906355348694354,39.864
45,2.288754482269287,40.76,2.281094904445931,40.088
46,2.273227071762085,40.92,2.274716318110981,40.042
47,2.2580673241615297,41.05,2.266771582081495,40.376
48,2.296789447069168,40.94,2.265822394424692,40.504
49,2.263746393918991,40.86,2.2516226832519104,40.758
50,2.2387337827682496,42.03,2.256441231578817,40.666
51,2.272006058692932,41.08,2.247466887354546,40.912
52,2.2729333901405333,41.02,2.255490933842671,40.574
53,2.2693204367160797,40.93,2.24823632752499,40.9
54,2.2330573070049287,41.97,2.236253649987223,40.902
55,2.284672477245331,40.8,2.2371451147377033,40.972
56,2.259650546312332,41.52,2.2387023816633103,41.056
57,2.243683053255081,41.49,2.2307169626435965,41.318
58,2.278429055213928,40.55,2.233605511353144,41.382
59,2.2378515577316285,41.84,2.2235903895419575,41.346
