,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,3.986932535171509,9.48,4.379641174355431,4.046
1,3.6670060896873475,14.02,3.879436711825983,10.384
2,3.428868417739868,18.23,3.6350478254010916,14.106
3,3.2570247721672057,20.99,3.433067870566912,17.568
4,3.181309494972229,22.19,3.307856320725073,19.778
5,3.110361123085022,23.73,3.21345665265837,21.612
6,2.9775505590438844,25.67,3.13529165443557,23.196
7,2.9856669974327086,26.07,3.0668413218329933,24.33
8,2.8695571756362916,28.76,3.0138716191586936,25.218
9,2.8198785948753358,29.29,2.957462896166555,26.412
10,2.816014723777771,29.69,2.9241818503650556,27.31
11,2.739612805843353,31.05,2.870957272741801,28.328
12,2.6987461996078492,31.67,2.8401778921141956,28.87
13,2.687709963321686,31.94,2.794766101081048,29.47
14,2.6630685424804685,32.35,2.769909173936185,30.23
15,2.6658839631080626,32.54,2.7502188066692304,30.74
16,2.6275980925559996,33.57,2.708290112902746,31.45
17,2.6103609657287596,33.78,2.692564865512311,31.866
18,2.5997198700904844,34.24,2.674326996669135,32.15
19,2.5648893904685974,34.94,2.6528172901524303,32.902
20,2.5791981232166292,34.37,2.634356424326787,33.028
21,2.5441320037841795,35.52,2.6118763743154227,33.348
22,2.526251941919327,36.04,2.5961934715280752,33.902
23,2.503291666507721,36.12,2.5767143601956577,34.026
24,2.4676269555091856,36.58,2.5619122646653745,34.634
25,2.484178037643433,36.14,2.547269454697514,34.676
26,2.4772936046123504,36.79,2.535327718690838,35.044
27,2.4567523264884947,37.15,2.518738328953228,35.23
28,2.4964505195617677,35.75,2.510940666393856,35.48
29,2.4548139441013337,36.55,2.4978582005366645,35.724
30,2.445599526166916,36.7,2.487984381673281,35.756
31,2.4432225894927977,36.79,2.477151974387791,36.334
32,2.4249056935310365,37.62,2.459184195379467,36.638
33,2.422320238351822,37.1,2.4558066837013226,36.29
34,2.4200413262844087,37.82,2.4374047996442947,37.08
35,2.4976080083847045,36.29,2.4331994047555168,36.884
36,2.4521747279167174,36.65,2.425205609987459,37.182
37,2.3985970723628998,37.99,2.419942927787371,37.232
38,2.3835440886020662,38.1,2.408886153984558,37.532
39,2.368060129880905,38.57,2.3967588944813176,37.652
40,2.290924786329269,40.12,2.2601703932828,40.892
41,2.287692036628723,40.4,2.228363288637927,41.428
42,2.2648524022102356,40.88,2.2060573658979763,41.992
43,2.2692391204833986,40.81,2.204998280081298,42.022
44,2.265415107011795,40.75,2.1983115057201337,42.252
45,2.260055562257767,40.86,2.1979582681680276,42.396
46,2.2623630106449126,40.88,2.1919950966335016,42.074
47,2.250260487794876,41.17,2.191789865188891,42.446
48,2.2498483514785765,41.11,2.1817419431398593,42.39
49,2.2516191577911377,41.2,2.180336611350174,42.582
50,2.2435852706432344,41.55,2.16101817432267,42.822
51,2.2465318143367767,41.32,2.154546860843668,43.232
52,2.244840923547745,41.31,2.152613237995626,43.008
53,2.2428640604019163,41.48,2.1532556227101085,43.272
54,2.242225550413132,41.49,2.1572945313075618,43.16
55,2.2441081368923186,41.44,2.1594445068208152,43.086
56,2.2444982278347014,41.34,2.1461660700380953,43.25
57,2.2427870976924895,41.44,2.1572352952664464,43.086
58,2.2425984752178194,41.45,2.152454444514516,43.36
59,2.2448752224445343,41.53,2.1479850952582593,43.348
