,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,3.1226873326301576,23.0,3.623457934240551,14.862
1,2.675831482410431,31.91,2.8366021183140746,28.352
2,2.2982193398475648,39.7,2.4105031959845893,36.93
3,2.037591418027878,45.09,2.1187247769606996,43.264
4,1.9529515147209167,47.68,1.9016146001303593,48.27
5,1.871070258617401,49.5,1.7199291935967058,52.356
6,1.8371929919719696,50.39,1.559215872793856,56.174
7,1.6929865169525147,54.32,1.4212590925528874,59.476
8,1.768225302696228,53.53,1.2916364496016441,62.894
9,1.733856679201126,54.29,1.1849981839089747,65.186
10,1.6733659899234772,55.92,1.0751299306254862,67.93
11,1.7492067337036132,55.63,0.9788394039854065,70.894
12,1.7324037098884582,56.47,0.8789432115871888,73.432
13,1.7176273918151856,56.77,0.795894104349034,75.398
14,1.8330346494913101,56.96,0.7040473728076272,78.148
15,1.827375693321228,57.15,0.6303580902574007,80.334
16,1.875312328338623,57.55,0.5542386129231709,82.678
17,1.9784376287460328,56.49,0.48968065230895186,84.524
18,2.0346935284137726,56.39,0.4428588505596151,86.044
19,2.034597681760788,57.25,0.3948341923220383,87.436
20,2.089170426130295,57.4,0.3610588676103241,88.512
21,2.1060693538188935,57.7,0.3158953317900753,89.874
22,2.1461234664916993,57.69,0.29388787073400013,90.616
23,2.2196200489997864,57.72,0.2690660150154777,91.282
24,2.2486282658576964,58.05,0.2440225383281098,92.146
25,2.1917707765102388,57.77,0.2321630989670601,92.44
26,2.290711842775345,57.1,0.21722817575306538,93.004
27,2.242659693956375,57.42,0.20941655581716992,93.358
28,2.193976835012436,57.39,0.1964193045083062,93.822
29,2.2972284245491026,57.91,0.18707756406587103,93.988
30,2.3252114498615266,58.39,0.1877577959767083,94.014
31,2.351192319393158,57.86,0.1712543599479034,94.474
32,2.275243889093399,58.68,0.17261468769644228,94.464
33,2.3184697580337525,57.12,0.15644126718916246,95.146
34,2.2534790587425233,57.94,0.1564826679980511,95.006
35,2.350883778333664,57.86,0.14426800620068064,95.41
36,2.384341665506363,58.03,0.1375368971406194,95.64
37,2.2972079455852508,57.97,0.14819017562376874,95.296
38,2.35462717294693,57.27,0.13532471141356336,95.8
39,2.307140725851059,57.86,0.1370416967117268,95.724
40,2.2398023402690885,61.14,0.07068172004788428,97.896
41,2.2866062474250795,61.87,0.03862990796699396,98.92
42,2.3299463427066804,61.85,0.03056709707626487,99.072
43,2.387504813671112,61.9,0.02417291703281443,99.328
44,2.420240297317505,62.07,0.020499859639393436,99.448
45,2.460038106441498,62.06,0.018475105792767538,99.538
46,2.4954411816596984,62.0,0.016666483241216758,99.582
47,2.505176383256912,62.3,0.015762868211092546,99.562
48,2.51510045170784,62.31,0.014387768009216631,99.554
49,2.5741389763355254,61.88,0.011013141931647964,99.716
50,2.5578724324703215,62.06,0.011364960831457802,99.708
51,2.581469702720642,62.16,0.010549853463112937,99.726
52,2.561798528432846,62.1,0.011526164999666393,99.686
53,2.559483094215393,62.03,0.010267158818539575,99.724
54,2.5564631032943725,62.2,0.009913041181636073,99.736
55,2.5603501451015473,62.26,0.011109135098620783,99.698
56,2.5542727506160734,62.3,0.009953220290771407,99.728
57,2.566904351711273,62.08,0.01038574377361261,99.738
58,2.5770536863803866,62.16,0.009998669968727414,99.746
59,2.574353476762772,62.22,0.009337273262449495,99.756
