,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.396989324092865,49.85,1.6892698478820685,38.296
1,1.2659344780445099,54.25,1.4338061544291503,47.962
2,1.1861766892671586,57.16,1.3356967832121398,51.792
3,1.257469556927681,55.52,1.2571777666316313,54.754
4,1.2076030641794204,56.65,1.2138462542268016,56.41
5,1.0886945134401322,60.72,1.1745099853676604,57.984
6,1.0467343312501907,62.79,1.1363428064319483,59.49
7,1.0309819263219833,63.05,1.1042718250123436,60.608
8,1.0051643431186676,64.6,1.0810902060755074,61.57
9,0.9715979325771332,65.65,1.0566641525234408,62.4
10,0.9755108004808426,65.67,1.0260226176218,63.256
11,0.9575420731306076,65.98,1.0089944764171415,64.232
12,0.9082162511348725,67.79,0.9899596701497617,65.022
13,0.9029483723640442,67.93,0.9717661759737507,65.626
14,0.9105645346641541,67.88,0.9582962559921967,65.952
15,0.9279163837432861,67.63,0.9365788556425773,66.622
16,0.864591754078865,69.37,0.9241854382292999,67.312
17,0.8770862263441086,69.02,0.9171133384375316,67.614
18,0.8508989924192428,69.85,0.9024976944679495,68.028
19,0.8563301050662995,69.5,0.8898836194401811,68.69
20,0.829009438753128,70.89,0.8792647582185847,69.108
21,0.8238314235210419,71.09,0.8687341693417191,69.332
22,0.8236570113897324,71.01,0.8642812787419389,69.502
23,0.8120100653171539,71.11,0.8521548463865314,69.828
24,0.8205242401361466,71.07,0.8430173214134353,70.284
25,0.7831300216913223,72.29,0.8367140440989638,70.39
26,0.7825349831581115,72.32,0.8273581106339574,70.748
27,0.8153652936220169,71.84,0.8190601061067313,71.064
28,0.7746256554126739,72.77,0.8195750498405808,71.07
29,0.782526507973671,72.62,0.8133180272548705,71.398
30,0.7673904365301132,73.29,0.8072706799372993,71.656
31,0.7775840979814529,72.78,0.8031553869966961,71.702
32,0.7586885344982147,72.92,0.7934827019491464,72.022
33,0.7638514512777328,73.01,0.7897395875752734,72.252
34,0.8146373587846756,71.87,0.7828265042865977,72.496
35,0.7661728519201279,73.42,0.7809692692878606,72.428
36,0.751300236582756,73.44,0.7767343696425942,72.696
37,0.7516349524259567,73.58,0.7741840277486445,72.82
38,0.7562004554271698,73.42,0.7740081140147451,72.906
39,0.7513046878576278,73.85,0.7710569615254317,72.966
40,0.7039354187250138,75.29,0.7251308814186574,74.274
41,0.694027713239193,75.92,0.709499364313872,75.152
42,0.6933312928676605,75.87,0.7046432621643671,75.254
43,0.6914496746659279,75.81,0.7013754178495968,75.284
44,0.6896120336651802,76.08,0.6984814762916711,75.622
45,0.6855250546336173,76.24,0.6962972727730451,75.412
46,0.6854918080568314,76.18,0.695361560415429,75.332
47,0.690200874209404,75.73,0.6932467437156326,75.498
48,0.6876516991853714,76.24,0.6832579612122167,75.784
49,0.6821729207038879,76.37,0.6911174250228326,75.76
50,0.6843711933493615,76.27,0.6823439787111014,75.988
51,0.6835059651732445,76.12,0.6825955636665949,75.75
52,0.683552625477314,76.23,0.6772476856970726,76.292
53,0.6816690742969513,76.35,0.6798880343394511,76.026
54,0.6826744747161865,76.29,0.6753823993456028,76.132
55,0.6797134244441986,76.43,0.6787674488771297,76.186
56,0.6813859134912491,76.3,0.6820194793631659,76.02
57,0.6819028362631798,76.42,0.6801063177530723,76.008
58,0.6814144948124885,76.34,0.678994958586705,76.012
59,0.6815810152888298,76.33,0.674352462410622,76.196
