,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.3949415111541748,49.7,1.7041418845086451,37.638
1,1.3137717974185943,52.85,1.42196452099344,48.54
2,1.2167886501550675,56.35,1.3252019665735153,51.984
3,1.1567854350805282,58.28,1.262272089186227,54.684
4,1.1291482383012772,59.63,1.2159209749887667,56.41
5,1.064491513967514,61.71,1.175540154090013,57.97
6,1.057922460436821,62.1,1.1324755896997574,59.75
7,0.9960111182928085,64.19,1.0974166056384211,60.746
8,0.982849907875061,64.48,1.0642080703354857,62.108
9,0.9575211822986602,66.0,1.0319089189819668,63.336
10,0.9384675854444504,66.69,1.0081601863931817,64.16
11,0.9349615013599396,66.78,0.986524837401212,65.136
12,0.9243344223499298,67.72,0.9696573627269481,65.908
13,0.9115443032979965,68.1,0.9553503043511334,66.22
14,0.9006540906429291,68.26,0.939416035666795,66.9
15,0.9293432086706161,66.91,0.9272241226547514,67.352
16,0.8652578169107437,69.33,0.9142660094648981,67.862
17,0.8373961704969406,70.82,0.8989660883193735,68.354
18,0.8337028723955154,70.55,0.8913872069714929,68.184
19,0.8248088157176972,71.13,0.8775733303840813,68.886
20,0.812497831583023,71.57,0.8659077628189341,69.366
21,0.8165698939561844,71.31,0.8557570761122058,70.03
22,0.7961374831199646,71.6,0.8496281559509999,69.898
23,0.7991428869962692,72.28,0.8435556838274612,70.282
24,0.7836584013700485,72.28,0.8324817057765658,70.648
25,0.7856917309761048,72.15,0.8313387377792613,70.776
26,0.7541815274953843,73.79,0.8223959792910329,71.126
27,0.7803242272138595,72.32,0.8124752681883399,71.364
28,0.7594946873188019,73.69,0.8073937356319574,71.71
29,0.7477116078138352,73.84,0.8077853529349618,71.324
30,0.7535377138853073,73.89,0.7988776782589495,71.85
31,0.7364809131622314,74.53,0.7884866162334256,72.238
32,0.747383307814598,74.09,0.7895066646663734,72.108
33,0.7222192987799645,74.79,0.7870977612407616,72.322
34,0.7394032269716263,73.97,0.7832461754074487,72.566
35,0.7382498502731323,74.17,0.777112496935803,72.736
36,0.7315732279419899,74.57,0.7718541730395363,72.794
37,0.7233168184757233,75.3,0.7705489968704751,72.898
38,0.7026021826267242,75.49,0.7658710941634215,73.0
39,0.7230269688367844,74.55,0.7646177077232419,73.152
40,0.6730096539855004,76.39,0.718135305835158,74.646
41,0.6647752484679222,76.89,0.7041657512145274,75.26
42,0.6630261212587356,77.1,0.6919759490605816,75.752
43,0.6601399970054627,77.05,0.6960792204608088,75.488
44,0.6571000787615776,77.21,0.6908329947067954,75.758
45,0.659395054280758,77.2,0.6907973787973604,75.584
46,0.6599146449565887,77.56,0.6851359510513217,76.004
47,0.657182647883892,77.3,0.6820170704818442,76.04
48,0.6575044357776642,77.38,0.6823841415707718,76.022
49,0.6570696085691452,77.28,0.6792766078353842,76.158
50,0.6507510682940483,77.4,0.6733375552975004,76.19
51,0.6536269989609719,77.47,0.6744767286436028,76.338
52,0.6529592999815941,77.38,0.6758537127081391,76.352
53,0.6528529721498489,77.54,0.6775271930657994,76.066
54,0.6514742195606231,77.49,0.6757337615618011,76.324
55,0.6531376311182976,77.14,0.677246804051387,76.35
56,0.6511610576510429,77.46,0.6739551260343293,76.416
57,0.6520219603180886,77.63,0.6695952524462014,76.28
58,0.6522341296076775,77.49,0.6702348105133037,76.342
59,0.651538145840168,77.25,0.6707519595427891,76.33
