,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.434719113111496,47.54,1.712239364833783,37.512
1,1.318276022672653,52.17,1.4574210601084678,47.102
2,1.2175640857219696,56.63,1.3588342941020761,50.748
3,1.1567102521657944,58.93,1.280519036380836,54.034
4,1.1014656293392182,60.71,1.2256482226769332,56.03
5,1.1023747313022614,61.0,1.1861270629536464,57.622
6,1.0666144251823426,61.87,1.154086564050611,58.76
7,1.0483378732204438,62.8,1.1279423785636493,59.838
8,1.0113637977838517,64.02,1.105033648440905,60.824
9,0.9944159656763076,64.69,1.0870909765553292,61.358
10,1.0696103578805924,62.52,1.0633362158180197,62.314
11,0.9477474236488342,66.2,1.051925739059058,62.842
12,0.9386333614587784,66.86,1.0409023781566669,63.148
13,0.952041552066803,66.63,1.0223046495481525,63.592
14,0.9676909726858139,65.72,1.0074042104699117,64.376
15,0.8939219146966935,68.64,1.0002735871488175,64.61
16,0.9289584857225418,67.45,0.9863012821778007,65.072
17,0.9465675508975983,66.71,0.979480408799008,65.394
18,0.8779436492919922,68.66,0.9708168578269841,65.85
19,0.9107854735851287,67.78,0.963455699136495,65.834
20,0.8892301952838898,68.99,0.9529814909181327,66.362
21,0.8726426166296005,69.11,0.9454342506425765,66.564
22,0.9321289241313935,67.19,0.9397494756352262,66.814
23,0.8692183792591095,69.6,0.9401211345287235,67.146
24,0.8709284293651581,69.2,0.9297281087511946,67.072
25,0.8521644753217698,69.95,0.9220861204140022,67.42
26,0.8455171591043472,69.85,0.9205790314528034,67.282
27,0.863101190328598,69.68,0.9122547723753068,67.622
28,0.9095789825916291,67.86,0.9115386556481462,67.876
29,0.847749137878418,70.21,0.9004111776266561,68.248
30,0.8620587646961212,69.43,0.8977995005714924,68.456
31,0.8234100848436355,71.13,0.8961315374545125,68.39
32,0.8175450468063354,71.01,0.890553704308122,68.746
33,0.8624013566970825,70.26,0.8902748891764589,68.416
34,0.8235414177179337,70.51,0.8841501824996051,68.968
35,0.8306691545248032,70.95,0.8787979507995078,68.92
36,0.8637079060077667,69.74,0.8751262926384616,68.964
37,0.838100900053978,70.37,0.8756116496022704,69.21
38,0.8285787814855575,71.17,0.8737415983853742,69.3
39,0.8126784300804138,71.48,0.8660206253571279,69.416
40,0.7573954796791077,73.42,0.819592497842696,71.326
41,0.751691780090332,73.75,0.8042212919810848,71.778
42,0.7500500577688217,73.7,0.7986924329682079,72.142
43,0.7476511311531067,73.78,0.7993251663034834,71.882
44,0.7440808874368667,73.91,0.7957967618847137,71.854
45,0.7448764073848725,74.13,0.7947895231149386,72.026
46,0.7435717594623565,74.0,0.7942437462489623,71.88
47,0.7409434312582016,74.06,0.7893455510249223,72.136
48,0.7464213931560516,73.95,0.7873825569591864,72.288
49,0.7369520580768585,74.34,0.7866384441895253,72.302
50,0.7368978470563888,74.39,0.7791050457588548,72.742
51,0.7346159332990646,74.34,0.7826361453441708,72.598
52,0.7342256885766983,74.32,0.7824569810991702,72.424
53,0.733688657283783,74.37,0.7826701651143906,72.718
54,0.7342443805932999,74.4,0.7792223348946827,72.538
55,0.7338785928487778,74.51,0.7765302359295623,72.846
56,0.73306895673275,74.49,0.7809540646155472,72.278
57,0.7328851163387299,74.43,0.7796531737308063,72.44
58,0.7333371317386628,74.45,0.7805054501804245,72.56
59,0.7337607043981552,74.57,0.7829395360349084,72.522
