,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.5443922138214112,42.71,1.7898410156254878,33.622
1,1.4077712106704712,48.14,1.5555988547137327,42.416
2,1.333921332359314,51.39,1.4465455761955828,47.17
3,1.2316148453950881,55.76,1.3692809632976952,50.642
4,1.1802787911891937,58.03,1.2918254771196018,53.464
5,1.1837282925844193,57.26,1.2348580935117228,55.882
6,1.107531688809395,60.61,1.190587724871038,57.452
7,1.0721603798866273,61.55,1.1578707862693025,58.702
8,1.0501481461524964,62.36,1.123408079757105,60.112
9,1.015777434706688,63.3,1.099616915368668,60.786
10,0.9983983623981476,64.36,1.0866904168787515,61.21
11,1.062349824309349,62.13,1.0583574184981148,62.25
12,1.011580182313919,63.9,1.0459471677270387,62.856
13,0.9711543321609497,65.22,1.0338274557572191,63.274
14,0.9636851042509079,65.99,1.0140263282734414,63.902
15,0.9498732805252075,66.23,1.0095988172094534,64.296
16,0.9183309572935104,67.54,0.9890383355452886,65.122
17,0.9098015415668488,67.26,0.9770727099664985,65.19
18,0.9117936617136002,67.14,0.9705693186701411,65.548
19,0.9091817319393158,67.86,0.9561834432889739,66.396
20,0.8893521231412888,68.7,0.9540006384215391,66.122
21,0.8945115464925766,68.21,0.9435134740436778,66.794
22,0.8894701462984085,68.25,0.9421904745614132,66.722
23,0.9065655863285065,67.98,0.9297089105676812,67.146
24,0.9155289596319198,68.16,0.9206967510835594,67.526
25,0.8716808950901032,68.77,0.9122571439084495,67.756
26,0.8916147184371949,68.85,0.9185908535862213,67.63
27,0.8512045693397522,70.02,0.8964070857638289,68.392
28,0.8240161859989166,70.98,0.8926070698386873,68.386
29,0.900497031211853,68.21,0.8956963128750891,68.472
30,0.880605041384697,69.13,0.890970285286379,68.54
31,0.8313788747787476,70.77,0.8919782809284337,68.502
32,0.9300730365514756,67.51,0.8851459939461535,68.8
33,0.8628478842973709,69.73,0.8777007407239635,69.232
34,0.8204958868026734,71.15,0.8743626530213124,69.074
35,0.8358407062292099,70.18,0.8662131384510519,69.41
36,0.8270064562559127,70.88,0.8744066263098851,69.42
37,0.8180553996562958,71.06,0.8674103437787126,69.428
38,0.8561999726295472,69.32,0.8686435422324159,69.61
39,0.8123809772729874,71.44,0.8536634102196949,69.912
40,0.7555703473091125,73.25,0.7857975037506474,72.404
41,0.755617116689682,73.27,0.7689194784444922,72.812
42,0.7550654435157775,73.47,0.7632687149755181,72.936
43,0.7467557239532471,73.93,0.7618888270519578,73.168
44,0.7465411311388016,73.86,0.7610757448484221,73.092
45,0.7452269929647446,73.83,0.7553210019912866,73.564
46,0.74289166867733,73.8,0.7548150888184453,73.508
47,0.7431360238790512,74.0,0.7499936285531125,73.624
48,0.7410981547832489,74.04,0.7492685624400673,73.702
49,0.7396863210201263,74.06,0.7468647087931328,73.73
50,0.7361687535047531,74.36,0.7376311895487558,74.09
51,0.7353237146139144,74.42,0.7436043339617112,73.878
52,0.7350355345010757,74.38,0.7385386120327904,74.01
53,0.7357554912567139,74.4,0.7419987775175773,73.942
54,0.7343685156106949,74.45,0.7366796005564882,74.086
55,0.7348724526166915,74.27,0.7361536772964555,74.16
56,0.734921193420887,74.32,0.7389531578401776,74.164
57,0.7338477236032486,74.47,0.7335609962110934,74.104
58,0.7348640269041061,74.32,0.7367886561719353,74.142
59,0.7346101504564285,74.53,0.7370161834885093,74.084
