,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.5246916139125823,43.22,1.781893175276344,33.884
1,1.396440476179123,49.77,1.520454402469918,44.108
2,1.2712266421318055,54.4,1.403828025473963,48.924
3,1.2001743572950363,56.96,1.3226195348193273,52.272
4,1.132898781299591,59.2,1.2463574348508244,55.292
5,1.0456812214851379,62.75,1.188563515005819,57.44
6,1.080294572710991,61.2,1.149452721066487,59.12
7,1.07964881837368,60.9,1.1250011870623244,59.82
8,1.0267172092199326,63.99,1.0836253826270628,61.496
9,0.9966454166173935,64.12,1.0577538635419763,62.616
10,0.981600148677826,65.78,1.0320319447980817,63.312
11,1.0092908948659898,64.42,1.0114237596006954,64.076
12,0.9494491738080978,66.22,0.9954225227351079,64.718
13,0.917033566236496,67.56,0.9824800936462325,65.196
14,0.8913715308904648,68.22,0.9670583572229157,65.786
15,0.9412484836578369,66.95,0.9530747636504795,66.2
16,0.8841207027435303,68.8,0.9355632793872862,66.974
17,0.8672666507959366,69.47,0.9359279125547775,66.85
18,0.8668886858224869,69.44,0.9204618136596192,67.65
19,0.8719345277547836,69.15,0.9009211755469632,68.068
20,0.8477972084283829,70.03,0.8962071172111784,68.346
21,0.8441909319162368,70.07,0.8850053900952839,68.53
22,0.8479262429475785,70.0,0.8867893808942926,68.824
23,0.826714038848877,71.04,0.8719599086915135,69.26
24,0.8451780903339386,70.58,0.8714173437689271,69.148
25,0.813786615729332,71.41,0.8582565662501108,69.558
26,0.8209675377607346,71.47,0.8530777179066787,70.006
27,0.8138288152217865,71.27,0.8505405449806271,69.814
28,0.7956862908601761,71.91,0.8456935470976183,70.186
29,0.806099584698677,71.83,0.8440850738369291,70.266
30,0.8185479074716568,70.77,0.8393972116663023,70.402
31,0.8219706535339355,71.2,0.8281517281861561,70.852
32,0.8243901246786117,70.83,0.8293691768365747,70.654
33,0.7980723655223847,72.0,0.8287951459970011,70.838
34,0.7841737926006317,72.47,0.8170430635857155,71.234
35,0.776711453795433,72.79,0.8191389160235519,70.824
36,0.7879623132944107,72.7,0.8162316804956598,71.316
37,0.8034589087963104,71.41,0.8129618596237944,71.346
38,0.7716355818510056,72.62,0.8138228647239373,71.378
39,0.7717486345767974,73.11,0.8069008847941523,71.802
40,0.72838987916708,74.29,0.7334193700109907,73.848
41,0.7204558801651001,74.84,0.7140044079107397,74.822
42,0.7236377137899399,74.52,0.7121105308422957,74.79
43,0.7161121028661728,74.98,0.7090195714665191,74.892
44,0.715324438214302,75.01,0.7105339002578764,74.846
45,0.7147924834489823,75.3,0.6989844772974243,75.348
46,0.7109031039476394,75.02,0.6965674491184751,75.36
47,0.7131357175111771,75.05,0.6957448852793945,75.372
48,0.7146688163280487,75.11,0.689324180259729,75.6
49,0.7090308776497841,75.29,0.6943499214204071,75.294
50,0.7085241949558259,75.2,0.6841260719939571,75.696
51,0.7080307751893997,75.26,0.6821882495337435,75.664
52,0.7074116799235344,75.26,0.6812353564802643,75.898
53,0.7065173456072807,75.31,0.6800778659103471,75.924
54,0.7063327470421791,75.48,0.6812425062174687,75.996
55,0.7058738309144974,75.25,0.6857825224204441,75.688
56,0.7074092417955399,75.31,0.6820519523090108,76.056
57,0.7063558477163315,75.3,0.6805317361488976,75.8
58,0.7061903810501099,75.36,0.6822317452229503,75.964
59,0.7070022964477539,75.09,0.6784582994783016,75.978
