,train/loss,train/accuracy@1,test/loss,test/accuracy@1
0,1.577995594739914,40.9,1.8377345196731256,32.318
1,1.4111783492565155,48.84,1.582413197173487,42.254
2,1.402053072452545,49.82,1.5096330874411346,45.098
3,1.3386991691589356,52.27,1.4484491543391782,47.56
4,1.3920515441894532,50.97,1.4115328566192666,49.2
5,1.265387750864029,55.44,1.369745604827276,50.964
6,1.208855264186859,56.67,1.329791239460411,52.634
7,1.179442213177681,58.39,1.3150722828057722,53.186
8,1.1743150055408478,58.02,1.2698000893568444,54.728
9,1.196812801361084,57.74,1.258243160479514,55.198
10,1.205822269320488,58.19,1.2315112786829625,56.128
11,1.1305420953035354,60.01,1.2123554778830778,57.172
12,1.109964514374733,61.41,1.190468859946941,57.894
13,1.0949613189697265,61.86,1.1768721918315839,58.2
14,1.090657172203064,61.55,1.1568175153354245,59.08
15,1.0776780706644058,62.06,1.1433163321841404,59.798
16,1.0696603310108186,62.66,1.1317778273921488,60.174
17,1.0371597838401794,63.51,1.1170143414946163,60.486
18,1.036189923286438,63.37,1.0967163070083579,61.342
19,1.0276833117008208,63.65,1.095719059257556,61.464
20,1.0271644008159637,64.69,1.0792423453172455,61.794
21,1.0209865778684617,63.82,1.0659778028193032,62.51
22,1.0410519230365753,63.88,1.065856483281421,62.58
23,0.9590219593048096,66.47,1.0539319763707993,62.994
24,0.983149419426918,65.72,1.038869260064781,63.626
25,1.0266554236412049,64.05,1.0377747855527932,63.75
26,0.9909289091825485,65.7,1.036998640393357,63.736
27,0.9612275433540344,66.37,1.026933075521913,64.052
28,1.0031438422203065,65.21,1.0165946538491017,64.364
29,0.9530425852537155,66.69,1.0076268133909807,64.664
30,0.9606003636121749,66.77,1.010767379075365,64.452
31,0.9909066331386566,65.27,1.004986033262804,64.764
32,0.9378932321071625,67.28,0.9929074651140082,65.314
33,0.9209000492095947,67.91,0.9929201854464343,65.264
34,0.9341899216175079,67.67,0.9813359306596429,65.782
35,0.8874405658245087,69.17,0.9814753087280351,65.708
36,0.9293044531345367,68.08,0.9807589560213601,65.79
37,0.9028748494386672,68.43,0.970473346350443,66.26
38,0.9098325967788696,68.98,0.9687930629076555,66.288
39,0.9034584635496139,68.71,0.9621867552742629,66.296
40,0.8378589427471161,70.83,0.873937447510107,69.464
41,0.8332257032394409,71.03,0.860198615761974,70.006
42,0.8308064436912537,71.1,0.8501933613396666,70.206
43,0.8298921358585357,71.09,0.8444422256306309,70.668
44,0.8210884600877761,71.42,0.8473434730259048,70.484
45,0.8219985842704773,71.37,0.843149401800102,70.39
46,0.8202483606338501,71.59,0.839636185132634,70.71
47,0.812650528550148,72.0,0.836922421784657,70.65
48,0.813128353357315,71.72,0.8330234738871874,70.706
49,0.8129362988471985,71.88,0.829353806155417,71.084
50,0.8037473058700562,72.31,0.8179028817759756,71.386
51,0.804454289674759,72.28,0.8216700582857936,71.274
52,0.805313845872879,72.16,0.8158743411988554,71.65
53,0.8027167165279389,72.3,0.8154433398600429,71.52
54,0.8031197065114974,72.16,0.8203522628530517,71.276
55,0.8037092185020447,72.26,0.8150707686038883,71.526
56,0.8038644081354142,72.37,0.8156329320214898,71.496
57,0.803420205116272,72.2,0.815923236215206,71.676
58,0.8023961049318313,72.29,0.8154405610030874,71.486
59,0.8014475274085998,72.34,0.8149668470672939,71.514
