,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.1694963675737382,58.0,1.5319893341844955,43.626
1,0.9414705383777618,67.04,1.074034208074555,61.55
2,0.7899146914482117,72.79,0.8813922080542426,68.774
3,0.7282676219940185,74.69,0.7600741320863709,73.266
4,0.6773892736434937,76.96,0.678530386418028,76.238
5,0.597467060983181,79.12,0.6151524097718242,78.406
6,0.5780553415417671,80.0,0.5612389486464088,80.45
7,0.5536287149786949,80.69,0.5199760674210765,81.94
8,0.5412865096330642,81.63,0.4784000219057893,83.334
9,0.5068240621685982,83.06,0.44802246358998293,84.378
10,0.5040111413598061,82.8,0.42674442626478726,84.964
11,0.4831178680062294,83.92,0.3939642268221092,86.256
12,0.4870875442028046,83.35,0.37383487096527956,87.07
13,0.4583111223578453,84.87,0.3512779077529297,87.736
14,0.48005413353443144,83.89,0.33309295998357447,88.228
15,0.4536895941197872,85.27,0.31369847360321934,89.044
16,0.46625311106443407,84.73,0.29855710767266697,89.558
17,0.4761081889271736,84.87,0.2871253775132587,89.942
18,0.4645774257183075,84.57,0.27245752326667766,90.448
19,0.4780552113056183,84.47,0.2580209985527846,90.918
20,0.4649262461066246,85.17,0.24611015791249702,91.238
21,0.4947423043847084,85.23,0.23170051576993655,91.834
22,0.43748512014746666,86.24,0.22621496742033897,92.068
23,0.500455079972744,85.3,0.2179533581790107,92.342
24,0.43712744027376177,86.45,0.21485466494813293,92.41
25,0.5083001534640789,85.17,0.2030242404154957,92.774
26,0.46061682522296904,85.78,0.19308512257721722,93.152
27,0.4545669198036194,86.4,0.18945098856983283,93.178
28,0.4800844383239746,86.0,0.18341946205519655,93.526
29,0.4539124958217144,86.15,0.17357543369045342,93.774
30,0.4556168320775032,86.9,0.16819237092571795,94.05
31,0.45585950300097466,86.22,0.16191329495490664,94.364
32,0.4975514680147171,85.84,0.16245070257035973,94.142
33,0.46402454376220703,85.78,0.14984630492260997,94.674
34,0.47517837449908257,86.2,0.14889088100598902,94.79
35,0.463805332928896,86.45,0.14231915201258172,94.984
36,0.45242749750614164,86.45,0.14611534584704264,94.842
37,0.43992056652903555,86.99,0.1386118244351176,95.144
38,0.44012824311852455,86.77,0.13386224398908714,95.288
39,0.47784975126385687,87.22,0.12752844559986268,95.45
40,0.43378886722028254,88.26,0.06622348780936711,97.696
41,0.4398128157109022,88.45,0.0475104648269751,98.446
42,0.45159200444817543,88.67,0.04074917870033008,98.614
43,0.45007946267724036,88.84,0.037352710881906434,98.77
44,0.4587809699773788,88.77,0.03310839926152278,98.888
45,0.46259547889232633,88.68,0.02980007634967413,99.044
46,0.4589450885355473,88.84,0.027555712951285304,99.072
47,0.4687390727549791,88.84,0.024522281063082234,99.182
48,0.48464709788560867,88.91,0.02274374584631656,99.25
49,0.4926914483308792,88.76,0.02151268164721339,99.29
50,0.4876164907217026,88.76,0.0196113667020317,99.344
51,0.48802532970905305,88.8,0.018886922901529636,99.408
52,0.48769328072667123,88.87,0.017815028746907727,99.432
53,0.48814227283000944,88.9,0.01905284560633266,99.4
54,0.4889189334213734,88.92,0.017726901560918194,99.452
55,0.4903010995686054,88.85,0.017376819236354087,99.446
56,0.4920347660779953,88.89,0.017025977031320638,99.45
57,0.4904864867031574,88.87,0.01788972250705161,99.414
58,0.4926489520072937,88.94,0.01714552846907512,99.47
59,0.4955865082144737,88.93,0.016555182634890937,99.488
