,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.0942862504720687,60.67,1.491376633229463,46.252
1,0.8406189370155335,70.31,1.014046689433515,63.862
2,0.7395444774627685,73.82,0.8133358392873993,71.358
3,0.6640865138173103,76.29,0.6980488251542192,75.272
4,0.6243090108036995,77.85,0.6021889094501505,78.768
5,0.5544601845741272,81.02,0.5548909047375554,80.502
6,0.5504809495806694,80.84,0.4889604231280744,82.946
7,0.5274465692043304,81.98,0.45335733993431493,84.154
8,0.5009470090270043,83.37,0.41893642435750694,85.17
9,0.5005347883701324,83.18,0.3924714354679103,86.082
10,0.4651131945848465,84.38,0.35923152754221427,87.416
11,0.4837861326336861,84.37,0.3394246867779271,88.114
12,0.4639168527722359,84.85,0.3179801260418904,88.662
13,0.46035841196775434,84.91,0.2950481073097195,89.512
14,0.4643345810472965,84.12,0.28785952125363945,89.808
15,0.45602880164980886,85.45,0.2686938856111463,90.378
16,0.44772191941738126,85.42,0.2553111565349352,90.858
17,0.461862610578537,85.79,0.2370650563627253,91.572
18,0.46983360350131986,85.53,0.23217639445191454,91.812
19,0.4560730846226215,85.68,0.2219926712038877,92.134
20,0.4681463897228241,85.64,0.20956397031807839,92.686
21,0.4710682310163975,85.13,0.20635335375090388,92.66
22,0.45508791506290436,86.41,0.19781725711720374,92.992
23,0.48160011529922486,85.42,0.1862033933324887,93.446
24,0.4647685980796814,85.74,0.1797048774121515,93.762
25,0.4581221091747284,86.14,0.17255771171558848,93.812
26,0.46831551551818845,86.41,0.16976211706886207,93.97
27,0.4800077073276043,86.44,0.16524605374888082,94.046
28,0.45515318393707277,86.73,0.1594005150677603,94.394
29,0.455392631739378,86.46,0.15329744842122583,94.46
30,0.4672017954289913,86.15,0.15129052453181324,94.702
31,0.45499438256025315,87.09,0.1452870929180204,94.898
32,0.4566232685744762,86.57,0.14572012625501285,94.85
33,0.47378930658102036,86.43,0.13686704446973702,95.196
34,0.46625019937753676,86.54,0.142542951161523,94.91
35,0.4800638788938522,86.43,0.13375446239433936,95.336
36,0.4875479556620121,86.11,0.13836213469486255,95.076
37,0.46039594084024427,86.84,0.13400731723555517,95.198
38,0.4845091950893402,86.63,0.1275895465251125,95.45
39,0.46673739075660703,87.11,0.125776231593793,95.456
40,0.43018580101430415,88.54,0.0704776693583297,97.516
41,0.4447214028984308,88.69,0.05105361162715823,98.286
42,0.4530619224905968,89.06,0.041099618218810585,98.616
43,0.46253008536994455,89.06,0.03526926858593588,98.794
44,0.4806113873422146,88.98,0.03150258509470793,98.944
45,0.4964373350888491,89.07,0.027217034997818683,99.102
46,0.5022463138401508,89.04,0.026385619529419344,99.102
47,0.5243100454658269,89.02,0.021308339015721246,99.342
48,0.5260509559512139,88.99,0.021556973240583602,99.3
49,0.5397212501615286,89.14,0.019855966480077265,99.342
50,0.5384224706888199,89.21,0.01748431293779741,99.41
51,0.5400892520695925,89.22,0.01758921141852327,99.416
52,0.5411148772388696,89.19,0.01692415340824405,99.444
53,0.543703917786479,89.19,0.014503358575530931,99.55
54,0.5455895213037729,89.18,0.016898646075671535,99.448
55,0.5473264280706645,89.23,0.016013523706954327,99.476
56,0.546050817668438,89.23,0.015821075505789015,99.516
57,0.548783117979765,89.24,0.014735195149644933,99.506
58,0.5508508310467005,89.17,0.013940023043659775,99.58
59,0.5504412416368722,89.29,0.014585269249432608,99.528
