,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.1129092794656754,60.86,1.5007319128726755,45.62
1,0.8442772054672241,70.25,1.0105167939839765,63.976
2,0.7369754868745804,74.3,0.8124082100665783,71.292
3,0.6494782572984695,77.08,0.6983656682016904,75.442
4,0.6319956159591675,78.07,0.6199313223819294,78.326
5,0.5478829404711724,81.18,0.5592931047120058,80.356
6,0.5780167332291604,80.37,0.5037475505753246,82.432
7,0.5163995149731636,82.46,0.46537213290438934,83.842
8,0.5069716057181358,83.15,0.43492216557797875,84.656
9,0.4960756966471672,83.02,0.4006541591623555,85.902
10,0.4516577500104904,84.73,0.37362448379511726,86.946
11,0.4807038876414299,84.17,0.34930230692371994,87.724
12,0.4985781848430634,83.92,0.3311697820873212,88.454
13,0.46109341114759445,84.94,0.3134838898316064,88.912
14,0.48036005809903143,84.12,0.29402270059451424,89.618
15,0.45847130432724953,85.01,0.27978585972962783,90.218
16,0.45150291576981544,85.23,0.26588128318490883,90.716
17,0.44483388543128966,85.46,0.25304048514122246,91.082
18,0.4664343769848347,85.16,0.23948655027867582,91.562
19,0.4634335860610008,85.38,0.23200587354733815,91.734
20,0.45776405856013297,86.04,0.21529883268239247,92.322
21,0.4483923441171646,85.78,0.21694499162761757,92.304
22,0.4552180168032646,86.48,0.20154206835857744,92.932
23,0.4280925393104553,86.89,0.19432296642028463,93.204
24,0.44654360353946687,86.3,0.18664883809816807,93.484
25,0.4649675938487053,86.25,0.1838673585859101,93.584
26,0.46192202761769297,86.34,0.17614888641840357,93.702
27,0.4642375899851322,86.25,0.16837466202314247,94.012
28,0.4321497221291065,86.67,0.1706137292068023,93.91
29,0.4551012274622917,86.43,0.15967037694533462,94.302
30,0.4725055278837681,86.22,0.15982930151664693,94.246
31,0.43027328558266165,86.75,0.15452401446716865,94.504
32,0.4677980962395668,86.85,0.14863478661993582,94.67
33,0.4804884420335293,85.97,0.1463236355167978,94.908
34,0.44162014096975327,86.87,0.14195339257836037,94.928
35,0.492161732763052,86.71,0.13249379385005483,95.352
36,0.4514896959066391,87.15,0.13763584661514253,95.17
37,0.4553562784194946,87.15,0.1309572337743114,95.406
38,0.48720260977745056,86.3,0.13049815728059969,95.344
39,0.4507401688396931,86.95,0.1300265040067608,95.374
40,0.4253274504840374,88.41,0.07779282896453157,97.344
41,0.4362578098475933,88.78,0.0541909186031355,98.152
42,0.4498972795903683,89.03,0.04518158164332666,98.506
43,0.47110634177923205,89.0,0.03730934409691435,98.772
44,0.48330594547092914,89.09,0.03402332883016171,98.912
45,0.49370702922344206,89.19,0.030215544689832556,98.946
46,0.4959941215068102,89.16,0.028420586929754223,99.052
47,0.5135983629524707,89.14,0.024150904630968237,99.186
48,0.5172568309307098,89.14,0.023623481672435827,99.18
49,0.5316822005808354,89.3,0.021740289679799907,99.276
50,0.5271397738158703,89.33,0.019263526273961596,99.356
51,0.5265516178309917,89.46,0.01853912523279236,99.41
52,0.5287763385474682,89.4,0.018729480322720746,99.36
53,0.5327700507640839,89.41,0.017258508538510506,99.438
54,0.5337009406089783,89.34,0.019037448959794288,99.374
55,0.5347372588515281,89.4,0.017588680987889446,99.42
56,0.5369182673096656,89.37,0.01685772199154524,99.448
57,0.5416761167347431,89.33,0.015444960596118494,99.518
58,0.543645990639925,89.31,0.015829167471986618,99.494
59,0.5480565983057022,89.33,0.015324225809420352,99.538
