,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.1024472057819366,60.58,1.5090813478240577,45.392
1,0.8609687584638596,69.6,1.0280596644372282,63.434
2,0.7455905061960221,73.59,0.8203212579193018,71.11
3,0.6929719704389572,75.82,0.715413925821519,74.91
4,0.6614306393265724,77.23,0.6330337396363164,77.716
5,0.5734032034873963,80.22,0.5751111114878789,79.918
6,0.5609708276391029,80.48,0.5143341482295405,82.156
7,0.5200970557332039,82.15,0.4778986986335891,83.348
8,0.48919346392154694,83.23,0.44123616864156845,84.618
9,0.5046986016631126,82.65,0.4175366443365126,85.346
10,0.47336490362882616,84.03,0.3845784283050186,86.508
11,0.48601093247532845,83.85,0.3619613027404946,87.282
12,0.47695830881595613,84.36,0.3407804254451981,88.11
13,0.46863841757178304,85.4,0.3175102268795833,88.844
14,0.46725877970457075,84.51,0.3026380146403447,89.216
15,0.4487032999098301,85.3,0.28691078406160747,89.98
16,0.4704664143919945,84.68,0.2761063263239458,90.368
17,0.444176517277956,85.85,0.25785843479206494,90.804
18,0.4616335424780846,85.0,0.2489353343272758,91.228
19,0.4626488608121872,86.09,0.238192600152834,91.546
20,0.46595833599567416,85.45,0.22977540093233517,91.816
21,0.45644850432872774,86.25,0.21935541356158683,92.176
22,0.4560791410505772,86.2,0.20668288935785709,92.63
23,0.4895693029463291,85.41,0.20020786971997118,92.864
24,0.46567110195755956,86.39,0.19390517710457983,93.202
25,0.4581764242053032,86.53,0.19008429935368734,93.32
26,0.4764212161302567,86.61,0.18216224433020559,93.518
27,0.4634308435022831,86.33,0.17338168550559016,93.84
28,0.46098906502127646,86.6,0.17263587710954953,93.862
29,0.4312523363530636,87.39,0.16684497496508577,94.118
30,0.46704886183142663,86.58,0.16038385477593486,94.318
31,0.44321916803717615,86.55,0.15898801210095814,94.406
32,0.4778966960310936,86.65,0.15075242282141504,94.594
33,0.47796999126672746,86.75,0.1459523284202799,94.882
34,0.467802801579237,87.44,0.14483609287749472,94.946
35,0.4813060097396374,86.67,0.14537482948787986,94.944
36,0.4677929252386093,86.97,0.14103097678698084,95.14
37,0.4483255265653133,87.09,0.13999221932686046,95.118
38,0.4853609181940556,86.1,0.1374458816674207,95.168
39,0.4579491026699543,87.33,0.13414411431611956,95.31
40,0.44337104707956315,88.83,0.07331360012169003,97.39
41,0.46016598224639893,89.16,0.04946782191991425,98.292
42,0.48534549310803415,89.05,0.040893814082274126,98.584
43,0.5074609446525574,88.96,0.03564130162815456,98.812
44,0.5279577586054802,88.83,0.032207234342799276,98.836
45,0.5181986318528652,89.18,0.030639991870440562,98.954
46,0.5324986831843853,89.24,0.027160170333236075,99.006
47,0.5447539860010147,89.19,0.023764095684784985,99.22
48,0.5647699062526226,89.31,0.021737914586313488,99.276
49,0.5790119934082031,89.22,0.02077086620232867,99.264
50,0.5735860954225064,89.3,0.0196078174680238,99.298
51,0.5779153297841549,89.34,0.018295946218001315,99.38
52,0.5792880053818226,89.38,0.01655480740270327,99.466
53,0.5844960236549377,89.41,0.015246222716133299,99.504
54,0.5877999778091908,89.39,0.017538680336819223,99.424
55,0.5888991367816925,89.39,0.01676447506454509,99.424
56,0.5869358149170876,89.29,0.016901311165083897,99.432
57,0.5919124816358089,89.37,0.014963154922845527,99.502
58,0.5934753581881523,89.42,0.014684580730648277,99.48
59,0.5993462142348289,89.35,0.015357073312482376,99.498
