,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.7110018885135652,34.94,2.1725815400443116,16.778
1,0.9685540491342545,65.31,1.3284100824609741,51.37
2,0.7693597614765167,72.98,0.9174086376834099,67.652
3,0.7403106939792633,74.16,0.7466565678491617,73.91
4,0.6602883514761925,77.27,0.6575331133040015,77.272
5,0.6015182021260261,79.08,0.5974650386806644,79.206
6,0.5653076684474945,80.57,0.5444178601055194,81.196
7,0.5634328898787498,80.52,0.5056586873805736,82.43
8,0.5146148386597633,82.51,0.47508947520762146,83.594
9,0.4953244261443615,82.89,0.4434016124366799,84.43
10,0.46513095647096636,84.22,0.41820395945588035,85.552
11,0.49423980683088303,83.55,0.39780192477318943,86.134
12,0.4747171074151993,83.78,0.38429170229550824,86.576
13,0.4479401883482933,84.74,0.36391636961713775,87.088
14,0.4361228187382221,85.3,0.3485210097735495,87.85
15,0.43117148622870444,85.53,0.33152434923459806,88.388
16,0.45190876454114914,84.72,0.32085285924584667,88.714
17,0.40964992478489876,86.05,0.3046023814040986,89.396
18,0.4298257242143154,85.6,0.2977327019585978,89.694
19,0.4253078679740429,85.74,0.28905122837675806,89.826
20,0.43530685514211653,85.56,0.27619111128246693,90.286
21,0.42355227425694464,86.16,0.26886053674894833,90.456
22,0.4269545415043831,86.08,0.2627275244849722,90.81
23,0.42924422696232795,85.78,0.2496899566839418,91.222
24,0.42322640150785446,86.74,0.2388590766912531,91.55
25,0.4233152987062931,86.3,0.23264560553119007,91.764
26,0.4324270632863045,85.87,0.2258848355668585,92.098
27,0.42550549283623695,86.72,0.22623020911689304,92.108
28,0.4005201645195484,87.09,0.21692155429240687,92.354
29,0.4222306597232819,86.77,0.20838218485302937,92.722
30,0.41823163598775864,87.04,0.20585652718992184,92.738
31,0.39575077533721925,87.41,0.20044890310986876,92.95
32,0.4301639610528946,86.96,0.19651630821892674,93.078
33,0.4078462532162666,87.22,0.1881946182388174,93.478
34,0.4236440935730934,87.12,0.18704430924733276,93.39
35,0.42026060611009597,86.51,0.18346244940901046,93.574
36,0.43001354321837426,86.77,0.17857173448214142,93.68
37,0.4282448165118694,87.14,0.17702228954190488,93.672
38,0.42553645223379133,87.16,0.1705578854855369,93.93
39,0.4085430355370045,87.52,0.16793431645578435,93.934
40,0.41259819507598877,87.16,0.1663987963458004,94.064
41,0.4256406044960022,86.9,0.16197542737588247,94.198
42,0.43033830091357234,86.47,0.14964000554874424,94.618
43,0.4299866682291031,87.06,0.15512981610682308,94.534
44,0.4069920484721661,87.05,0.15218337612879246,94.6
45,0.4324536445736885,87.08,0.1513876283584196,94.682
46,0.41239943280816077,87.45,0.14575878529787978,94.864
47,0.4445605459809303,86.76,0.14272328490948738,94.982
48,0.4357650916278362,87.02,0.14156887182951583,95.07
49,0.4227640138566494,87.31,0.13902097446915437,94.962
