,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.0136753618717194,63.18,1.4548890538837598,47.02
1,0.8894919413328171,67.75,0.9750084692559888,65.286
2,0.7657229825854301,73.01,0.7968232921322288,71.864
3,0.6496812117099762,77.62,0.6919068697163516,75.694
4,0.624663183093071,77.95,0.6112788136657852,78.5
5,0.5842423385381699,79.8,0.5532454701945605,80.77
6,0.5347908240556717,81.54,0.5057433767391898,82.3
7,0.5270618686079979,81.86,0.4679195072949695,83.542
8,0.49897550165653226,83.02,0.43812729803192646,84.702
9,0.5042804381251336,82.84,0.4028490148770535,85.912
10,0.5125226972997189,83.08,0.3812756270475095,86.612
11,0.5011296927928924,83.61,0.3620164649337149,87.33
12,0.48362417057156565,84.26,0.3268935660190899,88.572
13,0.46952388420701024,84.71,0.3154148831391883,88.808
14,0.47183913469314576,84.39,0.30392835999998596,89.282
15,0.4754321375489235,84.92,0.2851854171365728,90.02
16,0.46776876375079157,84.9,0.2670984507521705,90.674
17,0.44523047596216203,85.5,0.25036915584141034,91.172
18,0.4377119639515877,85.64,0.2453883966750196,91.352
19,0.4773624110221863,85.06,0.2329432832463013,91.868
20,0.42931257367134096,86.01,0.22761959445369823,91.938
21,0.43843627139925956,86.36,0.2107655612365974,92.448
22,0.4443218705058098,85.6,0.2071988330701428,92.56
23,0.4658100691437721,86.38,0.19417663177718286,93.072
24,0.48214457780122755,85.77,0.1869220974500222,93.364
25,0.4741188208758831,85.59,0.1873897231848496,93.418
26,0.469212636500597,85.6,0.18044921550947382,93.672
27,0.45965129986405373,86.38,0.1729093627989902,93.798
28,0.46877030074596404,86.26,0.16530304017198055,94.102
29,0.46527668803930283,86.76,0.161409674626787,94.308
30,0.45007731556892394,86.39,0.15314670432063623,94.748
31,0.45604605838656426,86.59,0.16004997033559148,94.308
32,0.47076514169573785,86.47,0.14623010193790925,94.828
33,0.4626550267636776,86.51,0.14544313319046479,94.922
34,0.45994928866624835,86.91,0.13904453378142145,95.016
35,0.49608030274510384,85.65,0.13999867428789664,94.992
36,0.4947759522497654,86.51,0.1400428006849478,95.008
37,0.4617370766401291,86.51,0.1385790603545011,95.064
38,0.5004797072708607,86.16,0.1334741090750679,95.376
39,0.4765436674654484,86.7,0.1319410425927633,95.346
40,0.4471562632918358,88.25,0.07703045015330509,97.296
41,0.45966156020760535,88.66,0.050782978027353966,98.298
42,0.48223839595913887,88.89,0.04153969277725424,98.58
43,0.4898507909476757,88.86,0.036209502544425565,98.79
44,0.505350401699543,88.96,0.033005708432577725,98.876
45,0.5206628568470478,89.04,0.028340157331027033,99.042
46,0.5436262726783753,88.95,0.02639435442245525,99.098
47,0.5336401279270649,88.98,0.02832765800936762,99.062
48,0.5576039627194405,89.0,0.021825414067586823,99.23
49,0.5568139490485191,89.04,0.021168332795411242,99.292
50,0.5545412875711918,89.08,0.018727473270617273,99.376
51,0.5570522707700729,89.08,0.018045888286229234,99.402
52,0.5590509900450706,89.06,0.01894810000170127,99.354
53,0.5638553889095783,89.04,0.01787718856597648,99.396
54,0.5679105004668236,89.02,0.016581515416704225,99.442
55,0.5685193143785,89.07,0.016770320872733335,99.504
56,0.5684940420091152,89.08,0.017852165089274667,99.38
57,0.5711828345060348,89.15,0.01621214050026682,99.462
58,0.5762423925101757,89.19,0.016750008962891253,99.436
59,0.5781278103590012,89.16,0.015511006674082601,99.446
