,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.821356427669525,29.06,2.254512993880855,13.158
1,1.0128350341320038,63.42,1.402352084741568,48.302
2,0.7901005607843399,72.25,0.9361060408070264,67.038
3,0.6976030629873275,75.44,0.754825590211717,73.844
4,0.6318206340074539,78.1,0.6576528825113536,77.014
5,0.5809371078014374,80.51,0.5911817811334225,79.536
6,0.557596914768219,80.98,0.5502469182929115,80.936
7,0.5032046666741371,82.64,0.5131972519790425,82.192
8,0.5058296063542366,82.72,0.4743321587514999,83.536
9,0.5077587312459946,82.47,0.447645700496176,84.402
10,0.496099511384964,83.23,0.42964267780256393,84.88
11,0.46576707616448404,84.14,0.40794610942873505,85.862
12,0.4784200729429722,84.17,0.38062952813285084,86.826
13,0.442606543302536,85.09,0.37136478535354595,87.022
14,0.44054524138569834,85.15,0.35274318310305897,87.586
15,0.42932419657707216,86.1,0.33644566591590874,88.238
16,0.44034634679555895,85.88,0.3264180955755741,88.652
17,0.43368351995944976,85.85,0.3103052426482101,88.966
18,0.41108551263809207,86.32,0.30222805964824795,89.514
19,0.44761713072657583,85.5,0.28511403226639,90.0
20,0.4273522254824638,85.62,0.28038091170589635,90.17
21,0.4080920742452145,86.69,0.2691900039763402,90.496
22,0.4243671852350235,86.12,0.25811613572146885,91.014
23,0.4264329332113266,86.35,0.2554827338975409,91.014
24,0.40307376980781556,87.22,0.243376090112702,91.514
25,0.4336720108985901,85.93,0.23999085477398485,91.538
26,0.4217155095934868,86.57,0.22970293557552426,91.818
27,0.3994320248067379,87.18,0.22412330350455115,91.96
28,0.4140696337819099,86.98,0.21740866833559389,92.242
29,0.432267804890871,86.83,0.21477692042622726,92.418
30,0.42535270631313327,86.57,0.20467980834834107,92.748
31,0.4192610025405884,86.62,0.2058682618353068,92.684
32,0.4196390224993229,86.8,0.19586340564748514,93.066
33,0.4057740071415901,87.4,0.19414443105382992,92.968
34,0.40497278213500976,87.22,0.18625945923730847,93.326
35,0.4119490943849087,87.18,0.17949099879702338,93.608
36,0.41088324204087256,87.29,0.17696829119225596,93.828
37,0.3961939439177513,87.61,0.17746999808360853,93.75
38,0.4027429127693176,87.63,0.16793496644748446,94.064
39,0.41407246366143224,87.38,0.17303054149041092,93.868
40,0.4201289343833923,87.63,0.16308549776330322,94.142
41,0.4122581802308559,87.74,0.1640968915846799,94.134
42,0.4118934495747089,87.33,0.1565260277951465,94.41
43,0.4045506892353296,87.9,0.15506725527746293,94.534
44,0.41051351323723795,88.16,0.15688500205612244,94.344
45,0.414060171097517,87.65,0.14832147858712985,94.756
46,0.4037952788174152,87.88,0.15125930073964017,94.686
47,0.41943282350897787,87.18,0.14163357335740648,94.972
48,0.3998542642593384,87.69,0.144803171381926,94.888
49,0.4196404229104519,87.55,0.13579239780107116,95.18
