,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,1.8766718244552612,26.77,2.149270475368061,18.18
1,1.5070359182357789,43.75,1.7029155014116135,35.996
2,1.2666024947166443,53.26,1.4295588426882653,46.988
3,1.0827226001024246,60.44,1.2066455003245713,56.078
4,0.9680084335803986,65.11,1.0356789891372251,62.574
5,0.860639214515686,69.55,0.9143175057438023,67.478
6,0.7395006367564201,74.43,0.8165169071663371,71.184
7,0.7198910981416702,75.11,0.7490369998433096,73.548
8,0.6657801347970963,76.72,0.6891977133043586,75.816
9,0.6228991159796715,78.87,0.6327592589513725,77.868
10,0.5903495299816132,79.96,0.5915643642930424,79.616
11,0.574580288529396,79.94,0.5563044857491007,80.618
12,0.5468038088083267,81.05,0.5329205108725507,81.554
13,0.5089467111229896,82.31,0.5067250476316418,82.336
14,0.5457098188996315,81.35,0.48162301132441176,83.176
15,0.5424755638837815,81.65,0.458549888542546,84.098
16,0.510170403122902,82.66,0.4476274424959022,84.574
17,0.49370126545429227,83.02,0.42349456292589,85.362
18,0.47834426507353783,84.1,0.4061401164745126,85.902
19,0.45139080479741095,84.56,0.3973106203405449,86.154
20,0.44669622838497164,84.72,0.37955321184814433,86.856
21,0.4422898803651333,85.08,0.3723387032213723,86.976
22,0.4468442189693451,85.11,0.3521780925409873,87.766
23,0.4462699022889137,85.14,0.34801435165697964,87.838
24,0.4418178391456604,85.27,0.3327442253260966,88.514
25,0.4371350759267807,85.62,0.3268812010279092,88.6
26,0.4390875187516212,85.01,0.3283935030707923,88.51
27,0.46820499703288077,85.15,0.30741217164584744,89.28
28,0.4476650996506214,85.63,0.2969695205426277,89.718
29,0.4196778067946434,86.23,0.29180655939042416,89.938
30,0.4199603958427906,86.58,0.2775338160831605,90.284
31,0.42340186178684236,86.57,0.27410939413949353,90.508
32,0.4288730230927467,85.75,0.26875675220013884,90.664
33,0.4292015072703361,86.23,0.2670547918552328,90.618
34,0.42904081284999845,85.95,0.26065991538793537,90.95
35,0.41426832884550097,86.45,0.24946515435529182,91.322
36,0.44614835515618323,86.19,0.2425616478637966,91.422
37,0.3997686478495598,86.74,0.24213715656029294,91.608
38,0.45236673936247823,85.99,0.23479032846134337,91.822
39,0.40386339515447617,87.31,0.23227021997542027,91.798
40,0.42480691730976106,86.58,0.22448863080509787,92.156
41,0.41341217666864394,86.72,0.21970595205988724,92.374
42,0.41093016892671586,87.26,0.2148598165196531,92.484
43,0.4224600115418434,86.38,0.2101314907412395,92.452
44,0.40745414927601814,87.46,0.20642711279337364,92.798
45,0.4145838497579098,86.77,0.20172394168041552,92.978
46,0.4098726104199886,87.34,0.19552866868731922,93.12
47,0.42222692757844926,86.93,0.19032074286199896,93.142
48,0.41173846900463107,87.36,0.18923161760010682,93.236
49,0.4165812276303768,86.82,0.18958438138294098,93.306
