,train_loss,test_loss,train_acc,test_acc
0,0.003570421182255571,0.10219256820678711,93.17166666666667,97.07
1,0.002255989236239111,0.09777421569824218,95.945,97.13
2,0.0023544827951157156,0.09817601470947265,95.97666666666667,97.32
3,0.002190380748559255,0.09401542587280273,96.33666666666667,97.45
4,0.0019394590727461036,0.059446802520751955,96.78666666666666,98.41
5,0.0014662294535335,0.06044499092102051,97.33166666666666,98.33
6,0.0013088262811293437,0.056295498657226564,97.51166666666667,98.43
7,0.0015391292529685111,0.053215931701660155,97.22666666666667,98.31
8,0.0013156157511034204,0.06885671615600586,97.55166666666666,98.1
9,0.0014039528337074444,0.07900215377807618,97.42333333333333,97.89
10,0.0014798770997391936,0.06876019897460937,97.36666666666666,98.13
11,0.0012858896406464434,0.06069541511535644,97.64166666666667,98.28
12,0.0014749442915567973,0.05681835784912109,97.505,98.53
13,0.0013456633370951749,0.05485106048583984,97.52833333333334,98.42
14,0.001411558541568714,0.05530398635864258,97.535,98.3
15,0.0012965418307314394,0.07066589546203614,97.60833333333333,98.26
16,0.0014418271147995255,0.05601402931213379,97.46166666666667,98.39
17,0.0042504578749843255,0.06471946144104004,97.555,98.15
18,0.0013568079407554857,0.07574676551818847,97.58833333333334,97.8
19,0.0013314301044825697,0.05471144332885742,97.52,98.33
20,0.0012023548986103076,0.06692791328430175,97.78666666666666,98.25
21,0.001372655669975211,0.07535971641540527,97.57333333333334,97.81
22,0.0013040177998419192,0.06515385055541992,97.63666666666667,98.3
23,0.0013550477613755599,0.07214962120056152,97.6,98.17
24,0.0012221492944018489,0.05624890594482422,97.78,98.57
25,0.001387639495774541,0.10339708480834961,97.66333333333333,97.99
26,0.0013397340056515532,0.07832181358337402,97.565,98.12
27,0.0012521111744844043,0.07115861282348633,97.67666666666666,98.15
28,0.0012930558490867649,0.0870583080291748,97.76666666666667,97.61
29,0.0014309124966147163,0.06849557342529297,97.53666666666666,98.26
30,0.0011722517290666777,0.07765154037475586,97.85833333333333,98.09
31,0.0012390964662758052,0.060798133850097656,97.79833333333333,98.32
32,0.0014616942087730422,0.07389707870483399,97.60666666666667,98.14
33,0.001343079791131701,0.06799471282958984,97.68166666666667,98.21
34,0.0014405239091424542,0.0665052791595459,97.75,98.24
35,0.0012377729669016844,0.07373525848388672,97.90166666666667,98.11
36,0.0012101853329736817,0.07072809200286866,97.87333333333333,98.53
37,0.0013660502449990115,0.08921392250061035,97.57333333333334,97.56
38,0.001419674659584416,0.07705198249816894,97.65,98.1
39,0.0013033056151066072,0.059440042877197265,97.65666666666667,98.57
40,0.0013685911743387502,0.09942684097290039,97.62833333333333,97.06
41,0.0013694420330515034,0.06899051246643066,97.62166666666667,98.17
42,0.0014235987911316139,0.0672944538116455,97.525,98.29
43,0.0014657619969705895,0.0708992847442627,97.52166666666666,98.28
44,0.0013265122968310606,0.07214911155700683,97.665,98.36
45,0.0013865239865277544,0.1216330322265625,97.77666666666667,97.61
46,0.001312451414092114,0.08427034111022949,97.73333333333333,98.23
47,0.0014167866886210202,0.07843501434326172,97.62333333333333,98.12
48,0.0013069931262349806,0.09362836608886718,97.77333333333333,98.03
49,0.0013969934144731572,0.0683220458984375,97.54166666666667,98.33
50,0.001391662378589778,0.05786218070983887,97.59,98.49
51,0.0013170759583326192,0.07844301338195801,97.685,98.18
52,0.0013303197361364254,0.07052964668273926,97.71666666666667,98.07
53,0.003947148171105558,0.09106072807312011,97.48333333333333,97.82
54,0.0015045030097438333,0.07273246116638184,97.41833333333334,98.03
55,0.0013685519013937057,0.05780250663757324,97.725,98.39
56,0.0013675470954326253,0.0910595157623291,97.72833333333334,97.72
57,0.0013405726209598167,0.0854826358795166,97.60666666666667,98.16
58,0.0012314036386097238,0.0638388271331787,97.79,98.43
59,0.0013939282085981782,0.12578182830810547,97.735,96.96
60,0.0013422334625426931,0.10040383377075195,97.7,97.8
61,0.001381122543906531,0.07430075149536133,97.715,98.08
62,0.0014296753925455658,0.061045620346069335,97.66666666666667,98.49
63,0.012688298380501752,0.08974079284667968,97.49333333333334,97.87
64,0.0011957307397771123,0.062308821296691894,97.865,98.23
65,0.0013638624658276967,0.07152008590698242,97.71666666666667,98.36
66,0.0014950639606943392,0.09286567039489746,97.535,97.65
67,0.00144857800764997,0.07661670417785645,97.57666666666667,98.14
68,0.001392057201162,0.06339451751708984,97.80166666666666,98.51
69,0.0019626142893774765,0.07394612159729004,97.73,98.3
70,0.0013007257098901998,0.06653041763305664,97.79833333333333,98.4
71,0.001394949477797248,0.09488059158325195,97.595,97.54
72,0.0015092679966393916,0.08418728904724121,97.48166666666667,97.95
73,0.001177789298659142,0.06967120971679687,97.91166666666666,98.4
74,0.0014128167552473314,0.1072418815612793,97.64333333333333,96.87
75,0.0014992854799042107,0.06799406356811523,97.49833333333333,98.16
76,0.0013145417684786178,0.0764512508392334,97.73166666666667,97.94
