,train_loss,test_loss,train_acc,test_acc
0,0.004094376208027824,0.06867484092712402,91.47333333333333,97.91
1,0.0014064850152625391,0.05045971908569336,97.24166666666666,98.35
2,0.0011333991390303708,0.05471099586486816,97.69333333333333,98.33
3,0.0010440059600980022,0.049654938507080075,97.90666666666667,98.61
4,0.0008883780481740056,0.05114885902404785,98.23166666666667,98.4
5,0.000880893867907192,0.04675697593688965,98.25166666666667,98.49
6,0.0008181878413675198,0.041931157875061034,98.30166666666666,98.69
7,0.0007610346669554322,0.04369608631134033,98.38833333333334,98.63
8,0.000769161357935324,0.03988523349761963,98.44333333333333,98.73
9,0.0007638285164779518,0.036517610549926756,98.45666666666666,98.86
10,0.0007083722723298706,0.034107584762573244,98.55,99.0
11,0.0006976801802889289,0.027617512130737303,98.55166666666666,99.04
12,0.0005827552067406941,0.03221547698974609,98.76166666666667,98.93
13,0.0006622646098112454,0.04435647773742676,98.60166666666667,98.69
14,0.0006450548238179181,0.045647408294677734,98.63166666666666,98.63
15,0.0007160464186061291,0.03168684921264649,98.51166666666667,99.0
16,0.0006722789492370794,0.032787831211090086,98.59333333333333,98.93
17,0.0006304191783138473,0.0454837553024292,98.68166666666667,98.65
18,0.0008319480493984883,0.04500148696899414,98.30166666666666,98.41
19,0.0007352012372857038,0.06423755187988281,98.49,97.99
20,0.001382865762039243,0.04545652503967285,97.21666666666667,98.57
21,0.0006729215185478097,0.037247720336914064,98.615,98.83
22,0.0013830958715853436,0.04038871116638183,97.12166666666667,98.71
23,0.018267120310179113,2.202945556640625,64.96333333333334,21.11
24,0.0026012479194439946,0.09996045608520508,94.485,97.18
25,0.0010383216796966735,0.05984266967773438,97.83333333333333,98.19
26,0.0011990977732348257,0.055802095794677736,97.54333333333334,98.24
27,0.0017626237381628016,0.042532570266723635,96.375,98.8
28,0.0008182038390543312,0.08097380294799805,98.30833333333334,97.88
29,0.0063528078389257035,0.4231758972167969,86.935,86.08
30,0.005502341153907279,0.13506275405883789,89.12833333333333,95.68
31,0.0033880725209446,0.13142794799804688,93.30666666666667,95.88
32,0.0032400734411552547,0.11948478622436523,93.74666666666667,96.55
33,0.0030251421607099473,0.13754864883422852,94.185,95.83
34,0.0023703333907295018,0.09504080200195313,95.36666666666666,97.29
35,0.0022187242060744514,0.08519158096313477,95.68166666666667,97.13
36,0.002438926537358202,0.07888545455932618,95.31166666666667,97.59
37,0.0023365211269895858,0.0868606128692627,95.625,97.28
38,0.030376713209909697,1.7438641967773438,41.94,44.23
39,0.02794671417158097,0.2017974624633789,50.12,93.7
40,0.0035231308857444675,0.11979824371337891,93.31166666666667,96.35
41,0.002646422516119977,0.13253646850585937,94.90166666666667,96.28
42,0.0029243800410845627,0.12765046844482422,94.485,96.49
43,0.006290575503464789,0.1621723892211914,88.5,95.81
44,0.004004585937752078,0.1991738983154297,92.53333333333333,95.35
45,0.004719823374940703,0.17988189392089843,91.44333333333333,95.06
46,0.01663452274352312,0.2239634780883789,65.60333333333334,93.19
47,0.0030897009805310517,1.2089860717773437,94.00666666666666,74.78
48,0.011064343787031248,0.22617316284179687,77.315,92.94
49,0.007047226131396989,0.17173460083007813,88.085,95.15
50,0.008935673023263613,0.17530361938476563,81.25,95.14
51,0.009531705753536275,1.2564776123046875,78.70833333333333,74.73
52,0.002882803969892363,0.11338868484497071,94.49166666666666,96.59
53,0.0026724287815392015,0.25313074493408205,94.92333333333333,95.34
54,0.004796680637060975,0.0881226043701172,90.48333333333333,97.14
55,0.009785422259227683,0.12445869674682618,83.11666666666666,96.2
56,0.005017626292033431,0.10652341232299804,93.19833333333334,96.85
57,0.0040732573947054335,0.10051858444213867,93.69333333333333,96.84
58,0.0060705706080732245,0.1340841407775879,91.88333333333334,96.12
59,0.00772787823524947,0.23111940307617188,89.72333333333333,95.41
60,0.006299548776967761,0.16173217010498048,90.58666666666667,95.12
