,train_loss,test_loss,train_acc,test_acc
0,0.003001163405785337,0.06747742195129394,93.98166666666667,97.91
1,0.0013348711648994746,0.048647755813598634,97.37833333333333,98.46
2,0.0010692569995143762,0.05584769172668457,97.87666666666667,98.36
3,0.0009721760815475136,0.048655582427978517,98.04166666666667,98.6
4,0.0008997161288474065,0.04026710605621338,98.20166666666667,98.8
5,0.0008654866360981638,0.04111405582427979,98.24333333333334,98.73
6,0.0007588359729483879,0.05038692932128906,98.48,98.74
7,0.0008206749986983292,0.053106146240234374,98.37166666666667,98.27
8,0.0007641364152572351,0.03925706768035889,98.48833333333333,98.76
9,0.0007938465832431879,0.03293952312469482,98.33333333333333,98.81
10,0.0008815289878936407,0.04362105979919434,98.12666666666667,98.67
11,0.0008479099477020403,0.03380033416748047,98.27333333333333,99.02
12,0.0011101713649395,0.038574915313720703,97.765,98.73
13,0.0009354401816555765,0.0436330192565918,98.09666666666666,98.5
14,0.0010925780383462553,0.04245615482330322,97.82333333333334,98.71
15,0.0012264136734729011,0.05399136199951172,97.54333333333334,98.27
16,0.0010236867955924632,0.035292079544067385,97.92,98.84
17,0.0009331480098674849,0.06607361068725585,98.18333333333334,98.27
18,0.0022870259091684903,0.06947113800048828,95.43,97.78
19,0.013491556475730613,0.22035827178955078,72.405,92.87
20,0.0036163459263431528,0.1078536994934082,92.83666666666667,96.66
21,0.0025355513805833956,0.07646886749267578,94.94833333333334,97.58
22,0.0021787037337043635,0.09782964630126953,95.67666666666666,96.98
23,0.0028375307039668163,0.0827310619354248,94.51,97.44
24,0.0032990943945090598,0.10678437118530273,93.85833333333333,96.62
25,0.016114767231058796,0.20674791870117187,70.27,93.64
26,0.006776684139482677,1.497418408203125,87.49666666666667,55.02
27,0.01415581075741599,0.370961279296875,72.15666666666667,92.29
28,0.005400118706716845,0.14274788208007813,90.61,95.95
29,0.005159282731482138,0.14154951400756835,90.66166666666666,96.12
30,0.006771328642948841,0.6305289855957031,88.00166666666667,82.89
31,0.01044714772682637,0.23379385986328124,80.60833333333333,92.92
32,0.005018395141574244,0.13902530975341798,91.15333333333334,95.78
33,0.0035450792387331604,0.22161248474121092,93.72333333333333,96.26
34,0.0038428411205687248,0.12985177536010742,93.76166666666667,96.66
35,0.004028287797103015,0.0977950569152832,93.51166666666667,96.95
36,0.003826301596329237,0.1186745635986328,93.47,96.04
37,0.003049678222105528,0.1268397247314453,94.50833333333334,95.88
38,0.004678626309304187,0.12785666122436523,92.63833333333334,95.72
39,0.0039646971531755604,0.11660658111572265,93.42166666666667,96.53
