,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,2.9458500027656553,26.93,3.552376911158452,17.042
1,2.523242878913879,36.2,2.7601179113168546,30.254
2,2.3109526669979097,40.13,2.369272257970727,38.24
3,2.1473787689208983,43.15,2.109336387775743,43.856
4,1.958648601770401,47.4,1.936461639221367,47.63
5,1.8221054780483246,51.16,1.7685976714429343,51.738
6,1.8795048785209656,49.59,1.6472181575682463,54.384
7,1.7461967074871063,52.78,1.5438570537225669,56.95
8,1.7192945218086242,53.89,1.4485195137350761,59.308
9,1.636714289188385,56.65,1.3630537553821378,61.624
10,1.5811565721035004,57.03,1.2918868313360092,63.384
11,1.64969420671463,55.17,1.2128323383648376,65.304
12,1.5797112309932708,57.64,1.1568676823240411,66.724
13,1.5649173057079315,57.86,1.1013109417217772,68.218
14,1.5083412379026413,59.59,1.0417642675702223,69.83
15,1.526675683259964,59.34,0.9826249466527759,71.224
16,1.5818590390682221,58.24,0.9382286904108189,72.568
17,1.5389844059944153,59.03,0.8921743684717457,73.664
18,1.5380950307846069,59.64,0.8452243196689869,74.836
19,1.53723534822464,60.11,0.8045150375427188,76.066
20,1.508710104227066,59.98,0.7625221998033012,77.294
21,1.493004492521286,60.74,0.7244545926370889,78.442
22,1.5292334687709808,60.69,0.6917713163301463,79.318
23,1.571410882472992,59.97,0.6491237538854789,80.63
24,1.5509781473875046,60.02,0.6193842913031273,81.536
25,1.5005992072820664,61.28,0.5939117389566758,82.248
26,1.5167432147264481,60.67,0.560574743372705,83.298
27,1.5739901816844941,60.48,0.5318752124791255,84.158
28,1.5279180818796159,61.21,0.506486982945591,85.012
29,1.5450315439701081,61.52,0.485737017315367,85.47
30,1.5219066607952119,61.62,0.4606389821033039,86.218
31,1.5455492669343949,61.48,0.4557821210235586,86.26
32,1.5227909088134766,61.81,0.42328298476803333,87.37
33,1.5811451530456544,60.7,0.40592428538805386,87.91
34,1.5711141431331634,61.33,0.3895769127265877,88.532
35,1.5820449894666673,61.92,0.3774540415962639,88.97
36,1.5902076280117035,61.47,0.3514944609549954,89.652
37,1.665361613035202,59.95,0.33951030667785487,89.964
38,1.5744719737768174,62.14,0.34028533200168853,90.024
39,1.5623298758268356,62.58,0.3134250446506169,90.984
40,1.3734679180383682,66.1,0.17991321547257016,95.726
41,1.3588031768798827,66.15,0.13537948071727973,97.264
42,1.351527134180069,66.42,0.11845485107673098,97.808
43,1.350833643078804,66.5,0.10963723153028342,98.008
44,1.3492640620470047,66.42,0.10341782652584793,98.142
45,1.3454324054718017,66.62,0.09713489152586369,98.352
46,1.345191674232483,66.6,0.09102669865121622,98.58
47,1.3493175166845321,66.67,0.08985402713270138,98.64
48,1.3434623700380326,66.71,0.08371834280660086,98.742
49,1.3488769525289535,66.56,0.08184492630917398,98.878
50,1.3443395984172821,66.48,0.07787754374277561,98.968
51,1.343929454088211,66.53,0.07627193575434367,98.996
52,1.3439067763090133,66.67,0.07425617074112759,99.036
53,1.3442202258110045,66.69,0.07523597261923201,99.05
54,1.3425979709625244,66.8,0.0764974123510101,98.972
55,1.3418438148498535,66.7,0.07547498553457772,99.032
56,1.343804258108139,66.44,0.07520218430768194,99.014
57,1.3457098388671875,66.62,0.07419068944614257,99.06
58,1.3412928313016892,66.69,0.0748808605696463,99.056
59,1.3415287214517593,66.6,0.07172984270679067,99.158
