,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,3.146734926700592,23.1,3.725792538479466,13.298
1,2.577506039142609,33.52,2.9059003125066343,26.966
2,2.3122825598716736,39.07,2.4612170753576565,36.136
3,2.1157208716869356,43.99,2.167468502088581,42.488
4,2.0068608212471006,46.6,1.9402366431472857,47.932
5,1.899759750366211,49.37,1.7661766999822748,51.584
6,1.862524130344391,50.12,1.6204205943495416,54.974
7,1.7377168309688569,53.67,1.4903636640295044,57.966
8,1.7473317384719849,54.1,1.367494014370472,60.898
9,1.7615433537960052,54.36,1.266669238010026,63.508
10,1.7316644895076752,53.99,1.1711468502993474,66.018
11,1.7551099896430968,54.55,1.0881302725628514,67.752
12,1.7893037188053131,55.15,1.0067152887049233,70.048
13,1.8236471283435822,55.42,0.947730787117463,71.57
14,1.8710213661193849,55.73,0.8623093823185357,73.962
15,1.883427597284317,55.82,0.8053475697632031,75.206
16,1.8623468148708344,56.4,0.7488439700487629,76.994
17,1.8296778452396394,56.55,0.6899220217066957,78.618
18,1.8928197312355042,57.41,0.6521443732254341,79.88
19,1.9980028700828552,55.23,0.6177848934974817,80.802
20,2.0038393223285675,56.25,0.575764223742668,82.002
21,2.0069276118278503,55.65,0.5392116472849151,83.092
22,2.0644661211967468,55.54,0.5177723619791553,83.618
23,1.99500031709671,55.75,0.48559681042228514,84.596
24,2.080633134841919,56.07,0.45340598788102876,85.594
25,2.1399603700637817,56.45,0.4386263190175566,86.056
26,2.0468089282512665,57.32,0.4273965328626925,86.456
27,2.0875828146934508,56.45,0.3974963898777657,87.336
28,2.179976521730423,55.59,0.3853571531184189,87.812
29,2.2932720506191253,57.14,0.36954467387303064,88.19
30,2.2511365950107574,56.93,0.3609816854262291,88.564
31,2.240706532001495,56.36,0.34231789009955227,88.99
32,2.3852875685691832,56.8,0.3355168155620775,89.1
33,2.3614625120162964,56.29,0.3259823572681383,89.55
34,2.4998112654685976,55.77,0.3220622241115936,89.71
35,2.2619153439998625,57.0,0.3053421403860192,90.394
36,2.381934107542038,55.37,0.28873843110888203,90.83
37,2.375377072095871,56.28,0.30687187665411275,90.048
38,2.2760862565040587,55.81,0.2830607073805521,90.966
39,2.337478666305542,57.42,0.28293301700554846,90.898
40,2.4544568169116974,59.58,0.13163532776867642,95.806
41,2.6460790967941286,59.99,0.07743653268469951,97.528
42,2.7708045828342436,60.12,0.058676510184641234,98.15
43,2.8441087830066683,60.2,0.048179281032298835,98.448
44,2.905049477815628,60.29,0.043726372651046,98.66
45,2.8962777924537657,60.4,0.036648661182250096,98.858
46,3.106083984375,60.71,0.03157001957618882,99.024
47,3.149177803993225,60.64,0.029931157999469535,99.124
48,3.254020581245422,60.37,0.02568391546272956,99.16
49,3.3301688647270202,60.78,0.022959520356715335,99.272
50,3.360722576379776,60.8,0.019478155209062396,99.39
51,3.379052655696869,60.86,0.0183374700791505,99.432
52,3.414037719964981,60.78,0.01762131114339675,99.452
53,3.390754235982895,60.7,0.017923088715551063,99.446
54,3.459249895811081,60.72,0.015809331902974497,99.516
55,3.474190363883972,60.75,0.01765707029399517,99.42
56,3.4566441416740417,60.82,0.017379275872223224,99.43
57,3.483929044008255,60.89,0.01701220531490586,99.454
58,3.4587850427627562,60.83,0.017546334231714183,99.434
59,3.459342477321625,60.86,0.016557045348519768,99.514
