,test/loss,test/accuracy@1,train/loss,train/accuracy@1
0,3.0369222593307494,25.04,3.4930679322508595,17.482
1,2.427146382331848,37.1,2.6536040818294904,32.08
2,2.1376650738716125,43.61,2.2440981352725604,40.74
3,1.9601207387447357,47.45,1.9626868643114328,47.228
4,1.8890576946735382,49.63,1.7482098286109202,51.886
5,1.7755339896678926,52.63,1.58292374464557,55.926
6,1.6761329507827758,54.72,1.4506286737863974,59.256
7,1.6365180695056916,55.92,1.3290807123074446,62.042
8,1.5882655882835388,57.38,1.2383299840380773,64.248
9,1.676595720052719,56.27,1.1378609179840673,66.782
10,1.6224169319868087,58.04,1.065546989745801,68.718
11,1.6501838088035583,57.59,0.9761664618921402,71.03
12,1.6974803245067596,56.89,0.9185747581979503,72.392
13,1.6773154252767564,58.77,0.8488335114001008,74.204
14,1.6959751510620118,59.25,0.7792020405040068,76.178
15,1.7196342432498932,58.99,0.7234181530792695,77.494
16,1.725017354488373,59.5,0.6756104927538605,79.036
17,1.7259719717502593,59.17,0.6279546333395917,80.268
18,1.7679365873336792,58.42,0.5877907068070853,81.5
19,1.7697253596782685,59.31,0.5514805440402701,82.622
20,1.8345882201194763,59.7,0.513759153730729,83.614
21,1.8566645872592926,58.91,0.47901300601947033,84.922
22,1.8530656254291535,59.41,0.4453692581799939,85.718
23,1.9113406431674957,58.58,0.4254948412594588,86.362
24,1.9637127965688705,59.19,0.4050392129308427,86.932
25,1.930750395655632,59.25,0.3863279121687345,87.49
26,1.9652323484420777,59.45,0.37497768084258987,87.854
27,1.9633934915065765,59.72,0.34929441515823156,88.738
28,1.9552764976024628,59.74,0.34275665597232713,89.064
29,2.0028222954273223,59.13,0.32618121234962094,89.484
30,2.030934644937515,59.86,0.31194558663441396,89.914
31,2.0473432612419127,60.02,0.29841173979479946,90.342
32,1.9753113961219788,60.28,0.3023704463982826,90.314
33,2.1305452036857604,58.7,0.2834587441876416,90.818
34,2.057797679901123,59.38,0.29197068725857894,90.616
35,2.0690562093257903,59.52,0.2699464121476159,91.356
36,2.1653653407096862,59.41,0.2653405403770754,91.452
37,2.1013551914691924,59.6,0.2623252132359673,91.526
38,2.128195182085037,59.56,0.2565227878825439,91.69
39,2.112540785074234,59.56,0.25362304510439143,91.756
40,2.002423402070999,62.68,0.1328317223836089,95.82
41,2.0631315886974333,63.38,0.08360718268319926,97.484
42,2.0980736124515533,63.69,0.06605083816696691,98.024
43,2.1578897786140443,63.73,0.053182085209033066,98.388
44,2.1801963460445406,64.07,0.04776465308988262,98.554
45,2.214884880781174,64.03,0.0439111719270001,98.65
46,2.2666033160686494,64.09,0.03813075508965213,98.832
47,2.2983895528316496,64.19,0.03450810987278438,98.96
48,2.305822116136551,64.3,0.03258944755953634,99.008
49,2.324228426218033,64.23,0.03211632615927121,99.08
50,2.343390805721283,64.29,0.02642213950431465,99.262
51,2.3398957335948944,64.22,0.0266318624122235,99.28
52,2.3233857572078707,64.5,0.026827320112915866,99.276
53,2.3362966763973234,64.25,0.025725497270498394,99.294
54,2.3500725305080414,64.47,0.025798252326391085,99.25
55,2.3431198143959047,64.26,0.025437573443197876,99.268
56,2.352979853153229,64.2,0.024195584703756073,99.32
57,2.3434034430980684,64.31,0.024830163477936668,99.342
58,2.355803356170654,64.4,0.023066979261291455,99.346
59,2.356448631286621,64.38,0.02445725763045118,99.308
